timestamp,id
17028692,5
17028702,6
17030919,7
17031210,0
17032656,4
17032682,3
17032692,5
17032702,6
17032925,2
17033656,8
17034840,1
17034920,7
17035208,0
17036656,4
17036682,3
17036692,5
17036702,6
17036924,2
17037686,8
17038808,1
17038919,7
17039208,0
17040665,4
17040690,3
17040700,5
17040710,6
17040924,2
17041658,8
17042805,1
17042919,7
17043208,0
17044666,4
17044690,3
17044699,5
17044710,6
17044924,2
17045676,8
17046821,1
17046920,7
17047208,0
17048666,4
17048692,3
17048702,5
17048712,6
17048924,2
17049656,8
17050805,1
17050919,7
17051208,0
17052666,4
17052688,3
17052698,5
17052708,6
17052924,2
17053662,8
17054855,1
17054941,7
17055208,0
17056662,4
17056684,3
17056694,5
17056704,6
17056924,2
17057664,8
17058855,1
17058941,7
17059208,0
17060670,4
17060692,3
17060702,5
17060713,6
17060924,2
17061664,8
17062806,1
17062919,7
17063208,0
17064670,4
17064693,3
17064703,5
17064713,6
17064924,2
17065664,8
17066805,1
17066919,7
17067208,0
17068662,4
17068684,3
17068694,5
17068704,6
17068924,2
17069656,8
17070805,1
17070919,7
17071208,0
17072670,4
17072692,3
17072702,5
17072712,6
17072924,2
17073664,8
17074805,1
17074919,7
17075209,0
17076673,4
17076696,3
17076706,5
17076716,6
17076924,2
17077656,8
17078805,1
17078919,7
17079208,0
17080662,4
17080687,3
17080697,5
17080707,6
17080924,2
17081677,8
17082855,1
17082941,7
17083210,0
17084664,4
17084688,3
17084698,5
17084709,6
17084924,2
17085656,8
17086808,1
17086919,7
17087208,0
17088662,4
17088684,3
17088694,5
17088704,6
17088924,2
17089664,8
17090808,1
17090919,7
17091208,0
17092672,4
17092694,3
17092704,5
17092714,6
17092924,2
17093656,8
17094808,1
17094919,7
17095208,0
17096664,4
17096688,3
17096698,5
17096708,6
17096924,2
17097664,8
17098813,1
17098919,7
17099208,0
17100664,4
17100688,3
17100698,5
17100708,6
17100924,2
17101656,8
17102862,1
17102950,7
17103217,0
17104668,4
17104692,3
17104702,5
17104712,6
17104924,2
17105676,8
17106855,1
17106956,7
17107218,0
17108662,4
17108684,3
17108694,5
17108704,6
17108924,2
17109656,8
17110814,1
17110939,7
17111226,0
17112662,4
17112684,3
17112694,5
17112705,6
17112924,2
17113665,8
17114806,1
17114919,7
17115209,0
17116656,4
17116682,3
17116692,5
17116703,6
17116924,2
17117656,8
17118855,1
17118941,7
17119209,0
17120662,4
17120684,3
17120694,5
17120704,6
17120924,2
17121664,8
17122855,1
17122941,7
17123208,0
17124664,4
17124688,3
17124698,5
17124708,6
17124924,2
17125656,8
17126805,1
17126919,7
17127208,0
17128669,4
17128691,3
17128701,5
17128712,6
17128924,2
17129662,8
17130855,1
