timestamp,id
16993682,7
16994407,2
16994504,4
16995350,0
16996802,6
16996879,5
16999408,3
16999699,8
17001309,1
17001668,7
17002407,2
17002488,4
17003349,0
17004804,6
17004880,5
17007409,3
17007699,8
17009321,1
17009669,7
17010407,2
17010488,4
17011349,0
17012780,6
17012842,5
17015408,3
17015699,8
17017317,1
17017668,7
17018416,2
17018488,4
17019363,0
17020819,6
17020844,5
17023408,3
17023699,8
17025317,1
17025683,7
17026407,2
17026488,4
17027352,0
17028817,6
17028842,5
17031408,3
17031699,8
17033317,1
17033671,7
17034407,2
17034488,4
17035349,0
17036819,6
17036844,5
17039412,3
17039699,8
17041317,1
17041668,7
17042417,2
17042490,4
17043349,0
17044819,6
17044844,5
17047409,3
17047699,8
17049317,1
17049680,7
17050407,2
17050488,4
17051349,0
17052817,6
17052842,5
17055408,3
17055699,8
17057317,1
17057670,7
17058407,2
17058488,4
17059349,0
17060819,6
17060844,5
17063408,3
17063699,8
17065317,1
17065672,7
17066414,2
17066488,4
17067349,0
17068817,6
17068842,5
17071408,3
17071699,8
17073317,1
17073670,7
17074407,2
17074488,4
17075349,0
17076819,6
17076844,5
17079408,3
17079699,8
17081317,1
17081672,7
17082407,2
17082488,4
17083349,0
17084771,6
17084833,5
17087408,3
17087706,8
17089317,1
17089668,7
17090415,2
17090488,4
17091349,0
17092819,6
17092844,5
17095408,3
17095699,8
17097317,1
17097668,7
17098407,2
17098488,4
17099349,0
17100817,6
17100842,5
17103408,3
17103699,8
17105317,1
17105668,7
17106407,2
17106488,4
17107349,0
17108819,6
17108844,5
17111408,3
17111699,8
17113328,1
17113685,7
17114414,2
17114488,4
17115349,0
17116817,6
17116842,5
17119408,3
17119699,8
17121317,1
17121668,7
17122407,2
17122488,4
17123349,0
17124817,6
17124842,5
17127408,3
17127700,8
17129317,1
17129668,7
17130407,2
17130488,4
17131349,0
17132819,6
17132844,5
17135408,3
17135699,8
17137317,1
17137676,7
17138419,2
17138493,4
17139349,0
17140819,6
17140844,5
17143408,3
17143699,8
17145317,1
17145668,7
17146407,2
17146488,4
17147349,0
17148817,6
17148842,5
17151408,3
17151699,8
17153317,1
17153668,7
17154407,2
17154488,4
17155349,0
17156819,6
17156844,5
17159408,3
17159699,8
17161317,1
17161668,7
17162407,2
17162488,4
17163349,0
17164786,6
17164847,5
17167408,3
17167699,8
17169318,1
17169680,7
17170407,2
17170488,4
17171349,0
17172819,6
17172844,5
17175408,3
17175699,8
17177317,1
17177679,7
17178407,2
17178488,4
17179349,0
17180820,6
17180845,5
17183408,3
17183699,8
17185317,1
17185668,7
17186407,2
17186488,4
17187349,0
17188817,6
17188842,5
17191408,3
17191700,8
17193317,1
17193668,7
17194407,2
17194488,4
17195355,0
17196819,6
17196844,5
17199408,3
17199699,8
17201317,1
17201668,7
17202407,2
17202488,4
17203349,0
17204817,6
17204842,5
17207408,3
17207699,8
17209317,1
17209668,7
17210413,2
17210488,4
17211349,0
17212819,6
17212844,5
17215408,3
17215701,8
17217317,1
17217668,7
17218414,2
17218488,4
17219351,0
17220817,6
17220842,5
17223430,3
17223699,8
17225317,1
17225668,7
17226407,2
17226488,4
17227351,0
17228819,6
17228844,5
17231413,3
17231699,8
17233317,1
17233669,7
17234410,2
17234488,4
17235349,0
17236819,6
17236844,5
17239408,3
17239699,8
17241317,1
17241668,7
17242407,2
17242488,4
17243349,0
17244819,6
17244844,5
17247448,3
17247699,8
17249317,1
17249672,7
17250407,2
17250488,4
17251351,0
17252819,6
17252844,5
17255408,3
17255700,8
17257317,1
17257668,7
17258407,2
17258488,4
17259349,0
17260817,6
17260842,5
17263408,3
17263699,8
17265321,1
17265678,7
17266407,2
17266488,4
17267349,0
17268817,6
17268842,5
17271408,3
17271699,8
17273317,1
17273668,7
17274407,2
17274488,4
17275353,0
17276819,6
17276844,5
17279408,3
17279699,8
17281317,1
17281668,7
17282407,2
17282488,4
17283349,0
17284817,6
17284842,5
17287408,3
17287699,8
17289317,1
17289679,7
17290407,2
17290488,4
17291349,0
17292820,6
17292845,5
17295408,3
17295701,8
17297317,1
17297668,7
17298407,2
17298488,4
17299349,0
17300817,6
17300842,5
17303408,3
17303699,8
17305317,1
17305668,7
17306410,2
17306488,4
17307349,0
17308819,6
17308844,5
17311408,3
17311699,8
17313329,1
17313685,7
17314409,2
17314488,4
17315349,0
17316817,6
17316842,5
17319408,3
17319699,8
17321317,1
17321668,7
17322407,2
17322488,4
17323349,0
17324825,6
17324850,5
17327408,3
17327699,8
17329317,1
17329668,7
17330410,2
17330507,4
17331351,0
17332817,6
17332842,5
17335408,3
17335699,8
17337317,1
17337668,7
17338407,2
17338488,4
17339349,0
17340785,6
17340847,5
17343408,3
17343699,8
17345317,1
17345670,7
17346407,2
17346488,4
17347349,0
17348819,6
17348844,5
17351408,3
17351699,8
17353317,1
17353668,7
17354407,2
17354488,4
17359408,3
17359699,8
17361317,1
17361668,7
17362407,2
17362488,4
17363349,0
17364819,6
17364844,5
17367408,3
17367699,8
17369317,1
17369668,7
17370407,2
17370505,4
17371349,0
17372817,6
17372842,5
17375408,3
17375699,8
17377317,1
17377668,7
17378414,2
17378488,4
17379349,0
17380819,6
17380844,5
17383408,3
17383699,8
17385317,1
17385668,7
17386412,2
17386488,4
17387350,0
17388821,6
17388846,5
17391408,3
17391699,8
17393319,1
17393668,7
17394407,2
17394488,4
17395349,0
17396821,6
17396846,5
17399408,3
17399699,8
17401319,1
17401681,7
17402413,2
17402488,4
17403349,0
17404821,6
17404846,5
17407408,3
17407699,8
17409317,1
17409668,7
17410407,2
17410488,4
17411349,0
17412821,6
17412846,5
17415408,3
17415699,8
17417322,1
17417671,7
17418423,2
17418501,4
17419349,0
17420821,6
17420846,5
17423408,3
17423699,8
17425317,1
17425668,7
17426409,2
17426506,4
17427349,0
17428821,6
17428846,5
17431408,3
17431699,8
17433309,1
17433668,7
17434407,2
17434488,4
17435349,0
17436771,6
17436833,5
17439408,3
17439699,8
17441317,1
17441668,7
17442407,2
17442501,4
17443349,0
17444820,6
17444845,5
