timestamp,xtime,event
17339130,78,84
17339368,183,80
17340808,182,86
17341002,37,85
17343424,38,83
17343714,45,88
17345337,54,81
17345687,116,87
17346421,470,82
17346903,79,84
17347368,205,80
17348838,190,86
17349040,24,85
17351424,36,83
17351714,88,72
17353337,49,81
17353683,115,87
17354421,478,82
17354910,79,84
17355368,204,80
17359426,37,83
17359716,44,88
17361337,49,81
17361683,116,87
17362423,694,82
17363129,78,84
17363368,179,80
17364838,190,86
17365040,24,85
17367427,35,83
17367714,44,88
17369337,49,81
17369683,115,87
17370424,63,82
17370523,31,84
17371364,219,80
17372836,31,86
17372879,16,85
17375424,34,83
17375714,43,88
17377337,51,81
17377685,109,87
17378431,488,82
17378930,90,84
17379368,202,80
17380838,190,86
17381040,24,85
17383424,37,83
17383714,44,88
17385337,51,81
17385685,114,87
17386426,633,82
17387071,76,84
17387372,179,80
17388840,188,86
17389040,25,85
17391424,37,83
17391714,44,88
17393339,49,81
17393685,114,87
17394421,686,82
17395118,76,84
17395368,187,80
17396840,188,86
17397040,25,85
17399424,37,83
17399714,44,88
17401339,56,81
17401699,114,87
17402429,87,82
17402527,24,84
17403364,227,80
17404840,31,86
17404883,16,85
17407424,34,83
17407714,43,88
17409337,49,81
17409683,110,87
17410424,477,82
17410913,76,84
17411368,185,80
17412840,188,86
17413040,25,85
17415424,36,83
17415714,44,88
17417342,49,81
17417688,117,87
17418439,694,82
17419145,76,84
17419368,186,80
17420840,188,86
17421040,25,85
17423427,35,83
17423714,44,88
17425337,51,81
17425685,115,87
17426425,63,82
17426524,32,84
17427364,220,80
17428840,31,86
17428883,16,85
17431427,35,83
17431722,42,88
17433329,47,81
17433685,109,87
17434424,477,82
17434912,76,84
17435368,172,80
17436794,180,86
17436986,35,85
17439424,37,83
17439714,44,88
17441337,51,81
17441685,115,87
17442421,63,82
17442517,30,84
17443364,232,80
17444839,31,86
17444882,16,85
17447424,34,83
17447714,43,88
17449337,51,81
17449695,109,87
17450426,488,82
17450926,87,84
17451368,204,80
17452805,180,86
17452997,36,85
17455424,37,83
17455714,44,88
17457337,54,81
17457687,115,87
17458423,710,82
17459145,79,84
17459368,170,80
17460836,188,86
17461036,25,85
17463424,36,83
17463714,44,88
17465337,51,81
17465685,114,87
17466426,96,82
17466534,19,84
17467364,222,80
17468840,31,86
17468883,16,85
17471427,35,83
17471722,219,72
17473341,50,81
17473692,112,87
17474425,620,82
17475057,76,84
17475368,200,80
17476836,188,86
17477036,25,85
17479427,35,83
17481337,53,81
17481687,114,87
17482425,697,82
17483134,76,84
17483368,166,80
17484836,188,86
17485036,25,85
17487424,37,83
17489337,51,81
17489685,115,87
17490426,96,82
17490534,20,84
17491364,224,80
17492836,31,86
17492879,16,85
17495424,35,83
17497337,49,81
17497683,109,87
17498421,478,82
17498911,76,84
17499368,204,80
17500836,188,86
17501036,25,85
17503426,37,83
17505337,49,81
17505683,127,87
17506423,696,82
17507130,77,84
17507368,184,80
17508840,191,86
17509043,26,85
17511427,39,83
17513339,51,81
17513701,120,87
17514423,481,82
17514916,76,84
17515373,200,80
17516838,192,86
17517042,24,85
17519424,37,83
17521337,51,81
17521696,119,87
17522430,101,82
17522543,21,84
17523364,224,80
17524800,19,86
17524859,17,85
17527426,34,83
17529337,49,81
17529683,109,87
17530423,477,82
17530912,76,84
17531368,183,80
17532838,188,86
17533038,25,85
17535424,37,83
17537337,52,81
17537693,119,87
17538423,701,82
17539136,79,84
17539368,191,80
17540836,197,86
17541045,25,85
17543427,35,83
17543908,66,88
17545337,68,81
17545701,115,87
17546425,63,82
17546523,31,84
17547372,223,80
17548836,31,86
17548879,16,85
17551424,34,83
17551714,43,88
17553337,53,81
17553685,110,87
17554434,627,82
17555072,88,84
17555368,181,80
17556808,189,86
17557009,36,85
17559424,37,83
17559714,44,88
17561337,49,81
17561683,115,87
17562421,686,82
17563119,76,84
17563368,190,80
17564840,192,86
17565044,28,85
17567431,36,83
17567714,44,88
17569337,53,81
17569683,119,87
17570423,67,82
17570522,32,84
17571364,226,80
17572841,31,86
17572884,16,85
17575424,35,83
17575714,43,88
17577337,51,81
17577685,109,87
17578424,704,82
17579140,76,84
17579368,181,80
17580803,181,86
17580996,36,85
17583427,37,83
17583721,43,88
17585337,51,81
17585685,114,87
17586429,477,82
17586918,76,84
17587368,197,80
17588830,205,86
17589047,25,85
17591424,36,83
17591714,44,88
17593339,52,81
17593685,115,87
17594425,96,82
17594533,22,84
17595364,220,80
17596836,62,86
17596910,16,85
17599424,35,83
17599714,43,88
17601344,53,81
17601692,109,87
17602421,695,82
17603128,76,84
17603368,168,80
17604838,239,86
17605089,38,85
17607426,37,83
17607716,44,88
17609341,49,81
17609688,115,87
17610423,63,82
17610522,30,84
17611367,221,80
17612836,31,86
17612879,16,85
17615427,33,83
17615720,42,88
17617341,52,81
17617691,109,87
17618425,478,82
17618914,76,84
17619368,187,80
17620836,235,86
17621083,25,85
17623427,37,83
17623714,44,88
17625343,53,81
17625694,114,87
17626425,92,82
17626529,20,84
17627368,196,80
17628827,19,86
17628885,17,85
17631428,33,83
17631714,40,88
17633331,46,81
17633684,109,87
17634422,824,82
17635255,86,84
17635371,187,80
17636831,370,86
17637210,22,85
17639424,35,83
17639714,41,88
17641351,63,81
17641685,115,87
17642422,475,82
17642906,75,84
17643364,193,80
17644830,167,86
17645007,33,85
17647425,34,83
17647716,42,88
17649330,64,81
17649688,110,87
17650422,69,82
17650521,28,84
17651364,214,80
17652830,28,86
17652867,14,85
17655424,33,83
17655714,40,88
17657331,45,81
17657684,108,87
17658422,466,82
17658897,75,84
17659364,211,80
17660830,168,86
17661007,33,85
17663424,36,83
17663714,41,88
17665357,49,81
17665696,113,87
17666437,702,82
17667148,75,84
17667364,185,80
17668830,182,86
17669022,22,85
17671424,34,83
17671714,41,88
17673338,45,81
17673684,114,87
17674422,96,82
17674527,18,84
17675366,220,80
17676830,28,86
17676867,14,85
17679425,34,83
17679714,41,88
17681331,45,81
17681684,109,87
17682422,554,82
17682985,86,84
17683364,188,80
17684830,168,86
17685007,65,85
17687424,36,83
17687714,41,88
17689331,45,81
17689684,114,87
17690422,68,82
17690521,28,84
17691364,220,80
17692830,35,86
17692874,13,85
17695424,34,83
17695714,40,88
17697331,45,81
17697684,109,87
17698434,710,82
17699153,75,84
17699364,165,80
17700830,168,86
17701007,65,85
17703424,36,83
17703714,41,88
17705332,45,81
17705684,114,87
17706421,61,82
17706512,28,84
17707364,192,80
17708830,28,86
17708867,14,85
17711425,34,83
17711714,40,88
17713362,47,81
17713687,103,87
17714422,631,82
17715062,75,84
17715364,229,80
17716830,167,86
17717006,34,85
17719425,34,83
17719716,42,88
17721338,48,81
17721683,111,87
17722421,938,34
17723369,185,80
17723564,485,82
17724056,75,84
17724830,168,86
17725007,33,85
17727424,36,83
17727714,41,88
17729330,81,81
17729683,113,87
17730425,487,82
17730921,78,84
17731364,218,80
17732830,182,86
17733021,26,85
17735425,39,83
17735714,42,88
17737330,62,81
17737683,111,87
17738434,710,82
17739153,75,84
17739364,186,80
17740830,168,86
17741007,33,85
17743425,35,83
17743714,42,88
17745370,47,81
17745683,111,87
17746422,69,82
17746521,27,84
17747376,177,80
17748830,28,86
17748867,14,85
17751425,34,83
17751717,218,72
17753371,49,81
17753683,105,87
17754422,691,82
17755123,74,84
17755364,231,80
17756830,168,86
17757007,33,85
17759425,35,83
17761330,81,81
17761683,113,87
17762434,631,82
17763074,75,84
17763368,199,80
17764830,168,86
17765007,33,85
17767425,35,83
17769330,45,81
17769697,115,87
17770422,700,82
17771131,75,84
17771364,165,80
17772830,168,86
17773007,33,85
17775424,36,83
17777330,45,81
17777683,113,87
17778422,61,82
17778512,28,84
17779364,223,80
17780830,28,86
17780867,14,85
17783425,34,83
17785330,45,81
17785683,108,87
17786429,485,82
17786923,75,84
17787364,188,80
17788830,168,86
17789007,33,85
17791424,36,83
17793330,45,81
17793689,110,87
17794422,69,82
17794521,28,84
17795364,199,80
17796830,28,86
17796867,14,85
17799424,34,83
17801330,45,81
17801683,106,87
17802422,691,82
17803122,75,84
17803364,195,80
17804830,168,86
17805007,34,85
17807424,36,83
17809330,45,81
17809684,111,87
17810432,97,82
17810538,17,84
17811378,191,80
17812830,28,86
17812867,14,85
17815424,34,83
17817330,45,81
17817687,105,87
17818422,483,82
17818914,75,84
17819364,211,80
17820830,168,86
17821007,33,85
17823425,35,83
17825330,45,81
17825697,130,87
17826422,692,82
17827123,75,84
17827364,201,80
17828830,168,86
17829007,33,85
17829218,78,88
17831424,36,83
17831714,40,88
17833330,45,81
17833683,113,87
17834433,631,82
17835073,75,84
17835368,184,80
17836831,168,86
17837008,33,85
17839425,36,83
17839737,45,88
17841330,45,81
17841683,111,87
17842422,69,82
17842521,27,84
17843371,197,80
17844830,28,86
17844867,14,85
17847424,34,83
17847714,40,88
17849330,45,81
17849689,105,87
17850421,693,82
17851123,75,84
17851364,193,80
17852830,168,86
17853007,34,85
17855424,36,83
17855714,41,88
17857330,45,81
17857683,111,87
17858431,59,82
17858521,29,84
17859364,192,80
17860830,28,86
17860867,14,85
17863424,34,83
17863714,40,88
17865330,45,81
17865683,154,87
17866422,483,82
17866914,75,84
17867364,212,80
17868830,168,86
17869007,33,85
17871424,36,83
17871714,41,88
17873330,45,81
17873683,111,87
17874422,692,82
17875123,75,84
17875364,209,80
17876830,168,86
17877007,33,85
17879425,34,83
17879714,42,88
17881330,45,81
17881690,132,87
17882422,495,82
17882926,86,84
17883364,186,80
17884830,168,86
17885007,33,85
17887425,36,83
17887715,41,88
17889330,45,81
17889709,119,87
17890426,95,82
17890530,17,84
17891364,203,80
17892830,28,86
17892867,14,85
17895424,34,83
17895714,40,88
17897330,45,81
17897696,123,87
17898422,691,82
17899123,74,84
17899364,186,80
17900830,168,86
17901007,33,85
17903424,36,83
17903714,41,88
17905330,45,81
17905699,114,87
17906423,61,82
17906514,28,84
17907372,188,80
17908830,28,86
17908867,14,85
17911424,34,83
17911714,40,88
17913330,45,81
17913712,126,87
17914422,483,82
17914915,74,84
17915364,212,80
17916824,172,86
17917005,33,85
17919425,35,83
17919717,41,88
17921330,45,81
17921683,159,87
17922421,827,82
17923258,83,84
17923371,205,80
17924830,168,86
17925007,33,85
17927425,35,83
17927714,42,88
17929330,45,81
17929684,146,87
17930422,477,82
17930908,81,84
17931364,155,80
17932830,192,86
17933032,22,85
17935425,36,83
17935714,42,88
17937330,45,81
17937683,114,87
17938422,96,82
17938527,17,84
17939364,231,80
17940830,28,86
17940867,14,85
17943424,34,83
17943714,54,88
17945330,45,81
17945683,109,87
17946422,715,82
17947146,79,84
17947364,212,80
17948830,183,86
17949022,22,85
17951425,36,83
17951715,41,88
17953330,45,81
17953683,114,87
17954422,95,82
17954526,19,84
17955365,187,80
17956830,28,86
17956867,14,85
17959424,34,83
17959714,40,88
17961330,45,81
17961684,108,87
17962425,474,82
17962908,75,84
17963364,211,80
17964830,190,86
17965029,22,85
17967425,34,83
17967714,42,88
17969330,45,81
17969683,114,87
17970422,692,82
17971123,75,84
17971364,181,80
17972830,168,86
17973007,33,85
17975424,35,83
17975714,41,88
17977330,45,81
17977683,114,87
17978422,69,82
17978522,28,84
17979364,223,80
17980830,28,86
17980867,14,85
17983425,34,83
17983717,40,88
17985330,45,81
17985683,109,87
17986422,621,82
17987053,74,84
17987364,157,80
17988830,168,86
17989007,33,85
17991425,35,83
17991714,42,88
17993330,45,81
17993684,114,87
17994422,61,82
17994514,27,84
17995377,210,80
17996830,28,86
17996867,14,85
17999424,34,83
17999714,40,88
18001330,45,81
18001683,109,87
18002422,719,82
18003150,75,84
18003364,188,80
18004830,168,86
18005007,33,85
18007425,34,83
18007714,42,88
18009330,45,81
18009683,127,87
18010422,476,82
18010907,76,84
18011364,201,80
18012830,186,86
18013025,24,85
18015425,38,83
18015724,50,88
18017330,47,81
18017683,114,87
18018422,706,82
18019137,79,84
18019364,225,80
18020830,183,86
18021022,22,85
18023425,34,83
18023714,45,88
18025330,45,81
18025683,114,87
18026421,525,82
18026955,88,84
18027364,190,80
18028830,168,86
18029007,33,85
18031425,35,83
18031714,219,72
18033330,45,81
18033696,114,87
18034427,709,82
18035145,75,84
18035364,193,80
18036830,168,86
18037007,34,85
18039424,35,83
18041330,45,81
18041683,114,87
18042422,634,82
18043065,75,84
18043364,211,80
18044830,168,86
18045007,33,85
18047425,39,83
18049330,49,81
18049685,114,87
18050422,767,82
18051198,88,84
18051364,185,80
18052794,171,86
18052975,22,85
18053203,77,88
18055425,35,83
18055715,40,88
18057330,45,81
18057683,115,87
18058422,519,82
18058951,85,84
18059364,201,80
18060830,168,86
18061007,33,85
18063425,35,83
18063714,42,88
18065330,45,81
18065684,114,87
18066422,521,82
18066952,86,84
18067364,209,80
18068830,168,86
18069007,33,85
18071425,35,83
18071714,42,88
18073330,45,81
18073683,114,87
18074422,778,82
18075209,84,84
18075364,183,80
18076830,168,86
18077007,33,85
18079424,36,83
18079714,41,88
18081330,45,81
18081683,114,87
18082421,522,82
18082953,85,84
18083364,208,80
18084830,168,86
18085007,33,85
18087425,36,83
18087723,42,88
18089330,45,81
18089695,113,87
18090422,937,34
18091369,216,80
18091595,752,82
18092354,77,84
18092820,172,86
18093001,33,85
18095424,36,83
18095714,41,88
18097330,45,81
18097684,114,87
18098421,549,82
18098979,86,84
18099364,179,80
18100830,183,86
18101022,22,85
18103425,34,83
18103714,42,88
18105330,45,81
18105683,114,87
18106422,738,82
18107169,75,84
18107365,201,80
18108830,183,86
18109022,22,85
18111425,35,83
18111714,42,88
18113330,45,81
18113683,114,87
18114422,519,82
18114951,85,84
18115364,215,80
18116830,168,86
18117007,33,85
18119425,36,83
18119715,41,88
18121330,45,81
18121683,114,87
18122423,549,82
18122981,90,84
18123364,192,80
18124830,168,86
18125007,33,85
18127425,35,83
18127714,42,88
18129330,45,81
18129684,114,87
18130422,736,82
18131167,75,84
18131364,193,80
18132830,168,86
18133007,33,85
18135425,36,83
18135714,42,88
18137330,45,81
18137683,114,87
18138421,521,82
18138951,86,84
18139364,212,80
18140830,182,86
18141022,22,85
18143425,34,83
18143714,42,88
18145330,45,81
18145695,114,87
18146422,539,82
18146970,86,84
18147368,181,80
18148831,168,86
18149008,33,85
18151425,35,83
18151714,42,88
18153330,45,81
18153683,114,87
18154422,737,82
18155168,75,84
18155364,193,80
18156830,168,86
18157007,33,85
18159425,34,83
18159722,41,88
18161330,45,81
18161683,117,87
18162421,660,82
18163090,74,84
18163364,222,80
18164833,183,86
18165025,22,85
18167425,35,83
18167714,42,88
18169330,45,81
18169684,113,87
18170422,540,82
18170971,86,84
18171370,180,80
18172830,168,86
18173007,33,85
18175425,35,83
18175714,42,88
18177330,45,81
18177683,114,87
18178422,728,82
18179159,74,84
18179364,197,80
18180791,174,86
18180974,23,85
18183424,36,83
18183714,41,88
18185330,45,81
18185683,114,87
18186442,483,82
18186934,86,84
18187364,211,80
18188830,168,86
18189007,33,85
18191425,35,83
18191714,42,88
18193330,45,81
18193683,114,87
18194457,500,82
18194966,86,84
18195364,182,80
18196830,168,86
18197007,33,85
18199425,35,83
18199714,42,88
18201330,45,81
18201684,117,87
18202437,716,82
18203162,75,84
18203364,193,80
18204830,168,86
18205007,33,85
18207425,34,83
18207714,42,88
18209330,45,81
18209683,114,87
18210430,470,82
18210909,74,84
18211364,209,80
18212830,183,86
18213022,22,85
18215424,36,83
18215714,41,88
18217330,45,81
18217683,118,87
18218422,496,82
18218927,84,84
18219364,182,80
18220830,168,86
18221007,33,85
18223425,35,83
18223714,41,88
18225330,45,81
18225683,117,87
18226428,701,82
18227139,74,84
18227364,193,80
18228830,168,86
18229007,33,85
18231425,36,83
18231721,41,88
18233330,45,81
18233683,114,87
18234422,659,82
18235090,75,84
18235364,216,80
18236830,168,86
18237007,33,85
18239424,36,83
18239714,41,88
18241330,45,81
18241684,114,87
18242445,511,82
18242965,86,84
18243364,184,80
18244830,168,86
18245007,33,85
18247425,35,83
18247715,45,88
18249330,45,81
18249683,114,87
18250422,729,82
18251160,75,84
18251364,195,80
18252831,168,86
18253008,33,85
18255425,35,83
18255714,220,72
18257330,45,81
18257696,114,87
18258421,514,82
18258944,86,84
18259364,211,80
18260830,168,86
18261007,33,85
18263425,35,83
18265330,45,81
18265683,114,87
18266422,530,82
18266961,86,84
18267364,187,80
18268830,168,86
18269007,33,85
18271425,35,83
18273330,45,81
18273683,114,87
18274422,728,82
18275159,75,84
18275364,193,80
18276832,179,86
18277020,22,85
18279425,35,83
18281330,45,81
18281683,114,87
18282459,483,82
18282951,86,84
18283364,211,80
18284830,168,86
18285007,33,85
18287425,35,83
18289330,45,81
18289683,114,87
18290421,496,82
18290927,83,84
18291364,182,80
18292830,168,86
18293007,33,85
18295425,35,83
18297330,45,81
18297683,114,87
18298422,729,82
18299160,75,84
18299364,193,80
18300830,168,86
18301007,33,85
18303425,36,83
18305330,45,81
18305683,114,87
18306422,658,82
18307089,75,84
18307364,216,80
18308830,168,86
18309007,33,85
18311425,35,83
18313330,45,81
18313683,114,87
18314422,539,82
18314971,85,84
18315370,181,80
18316830,168,86
18317007,33,85
18319424,36,83
18320719,77,88
18321331,45,81
18321686,115,87
18322421,730,82
18323160,75,84
18323364,197,80
18324830,168,86
18325007,33,85
18327424,36,83
18327714,41,88
18329330,45,81
18329683,114,87
18330421,517,82
18330948,85,84
18331369,216,80
18332830,168,86
18333007,33,85
18335425,36,83
18335714,42,88
18337330,45,81
18337683,114,87
18338421,530,82
18338960,86,84
18339364,184,80
18340830,168,86
18341007,34,85
18343425,35,83
18343714,42,88
18345330,45,81
18345683,114,87
18346422,729,82
18347160,75,84
18347364,193,80
18348830,169,86
18349008,34,85
18351425,36,83
18351714,43,88
18353330,46,81
18353683,115,87
18354422,514,82
18354945,87,84
18355370,207,80
18356830,168,86
18357007,33,85
18359424,36,83
18359714,85,72
18361330,45,81
18361683,114,87
18362421,530,82
18362961,85,84
18363369,183,80
18364830,168,86
18365007,33,85
18367425,35,83
18369330,45,81
18369697,114,87
18370422,729,82
18371160,75,84
18371364,197,80
18372830,168,86
18373007,33,85
18375425,36,83
18377330,45,81
18377683,118,87
18378421,675,82
18379105,79,84
18379364,222,80
18380830,183,86
18381022,23,85
18383424,36,83
18385330,45,81
18385684,113,87
18386422,538,82
18386969,86,84
18387364,184,80
18388830,168,86
18389007,33,85
18391425,35,83
18393330,45,81
18393683,114,87
18394422,729,82
18395160,75,84
18395364,195,80
18396830,168,86
18397007,33,85
18399424,36,83
18401330,45,81
18401683,114,87
18402425,512,82
18402946,86,84
18403364,211,80
18404830,183,86
18405022,22,85
18407425,36,83
18409330,45,81
18409683,114,87
18410422,529,82
18410961,86,84
18411368,181,80
18412739,79,40
18412827,172,86
18413008,33,85
18413050,112,88
18415425,35,83
18415715,44,88
18417330,45,81
18417684,114,87
18418421,730,82
18419160,86,84
18419367,195,80
18420830,168,86
18421007,33,85
18423425,35,83
18423714,42,88
18425330,45,81
18425696,114,87
18426422,513,82
18426944,86,84
18427364,211,80
18428823,177,86
18429009,38,85
18431425,40,83
18431714,109,88
18433330,51,81
18433683,279,87
18434423,555,82
18434987,91,84
18435364,186,80
18436830,187,86
18437026,24,85
18439424,37,83
18439714,111,88
18441330,47,81
18441683,116,87
18442421,730,82
18443160,76,84
18443364,195,80
18444830,168,86
18445007,33,85
18447425,35,83
18447714,105,88
18449330,46,81
18449683,114,87
18450422,656,82
18451087,75,84
18451364,216,80
18452830,168,86
18453007,33,85
18455425,35,83
18455714,104,88
18457330,46,81
18457683,114,87
18458422,539,82
18458970,86,84
18459364,184,80
18460830,183,86
18461022,23,85
18463425,35,83
18463714,104,88
18465330,46,81
18465683,114,87
18466422,743,82
18467174,75,84
18467364,193,80
18468830,168,86
18469007,33,85
18471425,35,83
18471714,104,88
18473330,46,81
18473683,117,87
18474422,535,82
18474966,86,84
18475364,213,80
18476830,168,86
18477007,33,85
18479424,36,83
18479714,105,88
18481330,46,81
18481696,115,87
18482422,527,82
18482958,86,84
18483364,195,80
18484830,168,86
18485007,33,85
18487425,35,83
18487714,106,88
18489330,46,81
18489683,114,87
18490422,937,34
18491369,193,80
18491573,602,82
18492182,84,84
18492831,168,86
18493008,33,85
18495424,36,83
18495714,104,88
18497330,46,81
18497683,114,87
18498421,757,82
18501021,22,85
18503425,36,83
18503714,104,88
18505330,46,81
18505683,118,87
18506428,607,82
18507044,75,84
18507369,191,80
18508832,183,86
18509024,23,85
18511425,35,83
18511714,105,88
18513330,46,81
18513684,130,87
18514422,791,82
18515222,84,84
18515364,203,80
18516830,186,86
18517026,23,85
18519424,38,83
18519714,104,88
18521330,48,81
18521683,114,87
18522421,700,82
18523130,75,84
18523364,219,80
18524801,181,86
18524991,34,85
18527425,35,83
18527714,220,72
18528166,82,88
18529330,46,81
18529683,115,87
18530422,592,82
18531023,75,84
18531364,182,80
18532830,168,86
18533007,33,85
18535425,36,83
18535714,109,88
18537330,46,81
18537683,114,87
18538421,790,82
18539220,83,84
18539377,202,80
18540830,182,86
18541022,22,85
18543425,35,83
18543714,104,88
18545330,46,81
18545683,114,87
18546422,553,82
18546984,86,84
18547364,209,80
18548830,182,86
18549021,23,85
18551425,35,83
18551714,105,88
18553330,46,81
18553683,114,87
18554422,571,82
18555002,86,84
18555364,182,80
18556831,168,86
18557008,33,85
18559425,35,83
18559714,105,88
