timestamp,xtime,event
17622679,77,84
17623427,26,85
17627461,108,87
17629354,50,81
17630425,452,82
17631229,221,80
17631460,184,86
17634425,34,83
17636517,45,88
17637673,74,84
17638425,23,85
17640422,800,34
17641232,218,80
17641459,39,82
17644314,94,81
17646424,177,86
17649425,40,83
17650421,457,82
17651225,250,80
17652673,78,84
17653425,23,85
17659314,44,81
17660432,691,82
17661225,209,80
17661443,330,86
17661781,50,88
17664435,35,83
17667672,76,84
17668425,23,85
17670421,672,82
17671225,227,80
17674314,59,81
17676430,186,86
17677459,106,87
17679424,36,83
17680434,591,82
17681230,184,80
17682672,76,84
17683425,23,85
17686512,45,88
17689314,48,81
17690422,695,82
17691225,258,80
17691492,174,86
17694424,35,83
17697672,76,84
17698425,23,85
17700434,474,82
17701230,194,80
17704314,94,81
17706424,171,86
17709425,39,83
17710421,464,82
17711225,223,80
17711512,41,88
17712673,76,84
17713425,23,85
17719314,44,81
17720429,694,82
17721225,240,80
17721474,175,86
17724438,36,83
17727459,106,87
17727684,76,84
17728450,25,85
17730421,799,34
17731230,219,80
17731458,491,82
17734314,44,81
17736425,199,86
17736632,51,88
17739424,35,83
17740434,786,34
17741231,182,80
17741421,60,82
17742673,75,84
17743424,24,85
17749315,53,81
17750421,464,82
17751232,254,80
17751495,176,86
17754424,35,83
17757672,76,84
17758425,23,85
17760442,703,82
17761228,194,80
17761512,41,88
17764314,44,81
17766424,171,86
17769425,35,83
17770421,464,82
17771225,231,80
17772673,76,84
17773425,23,85
17777459,106,87
17779314,44,81
17780421,510,82
17781225,217,80
17781451,177,86
17784424,36,83
17786512,45,88
17787672,79,84
17788425,58,85
17790421,473,82
17791225,240,80
17794314,44,81
17796424,226,86
17799424,35,83
17800422,737,82
17801236,181,80
17802672,76,84
17803425,23,85
17809315,46,81
17810422,600,82
17811225,241,80
17811475,188,86
17811672,215,72
17814424,36,83
17817672,76,84
17818425,23,85
17820441,488,82
17821225,205,80
17824314,44,81
17826424,171,86
17827459,106,87
17829425,35,83
17830421,681,82
17831225,219,80
17832687,76,84
17833425,23,85
17839314,48,81
17840422,522,82
17841225,232,80
17841466,176,86
17843386,66,88
17844424,68,83
17847672,79,84
17848454,39,85
17850421,497,82
17851225,224,80
17854314,47,81
17856424,230,86
17859424,34,83
17860434,697,82
17861225,171,80
17861512,41,88
17862672,76,84
17863425,23,85
17869315,50,81
17870421,61,82
17871225,274,80
17871508,177,86
17874424,34,83
17877459,107,87
17877672,19,84
17878425,14,85
17880455,499,82
17881225,197,80
17884314,44,81
17886424,185,86
17886617,49,88
17889425,34,83
17890421,464,82
17891225,231,80
17892673,76,84
17893425,23,85
17899314,44,81
17900422,798,34
17901231,215,80
17901454,90,82
17901552,166,86
17904424,35,83
17907672,76,84
17908425,23,85
17910421,473,82
17911225,231,80
17911512,41,88
17914314,44,81
17916424,211,86
17919424,35,83
17920421,510,82
17921225,184,80
17922672,76,84
17923425,23,85
17927459,106,87
17929314,44,81
17930422,680,82
17931225,239,80
17931473,174,86
17934425,35,83
17936512,42,88
17937672,76,84
17938425,23,85
17940421,519,82
17941225,199,80
17944314,46,81
17946424,171,86
17949425,34,83
17950421,71,82
17951225,238,80
17952673,75,84
17953424,24,85
17959314,44,81
17960421,508,82
17961225,228,80
17961462,190,86
17961661,40,88
17964424,36,83
17967673,76,84
17968425,23,85
17970421,689,82
17971225,219,80
17974314,44,81
17976424,237,86
17977459,106,87
17979425,34,83
17980421,657,82
17981225,180,80
17982679,75,84
