timestamp,id
17103026,1
17104690,4
17104758,5
17104819,2
17105667,8
17106777,7
17107029,1
17107208,0
17108657,3
17108681,6
17108691,4
17108774,5
17108842,2
17109656,8
17110776,7
17111026,1
17111208,0
17112658,3
17112683,6
17112693,4
17112779,5
17112859,2
17113673,8
17114793,7
17114991,1
17115208,0
17116656,3
17116679,6
17116689,4
17116779,5
17116852,2
17117660,8
17118793,7
17118993,1
17119214,0
17120670,3
17120691,6
17120701,4
17120784,5
17120846,2
17121657,8
17122794,7
17122991,1
17123213,0
17124656,3
17124677,6
17124686,4
17124758,5
17124840,2
17125698,8
17126793,7
17126991,1
17127212,0
17128660,3
17128680,6
17128690,4
17128762,5
17128841,2
17129669,8
17130804,7
17130991,1
17131212,0
17132656,3
17132676,6
17132686,4
17132758,5
17132838,2
17133664,8
17134793,7
17134991,1
17135209,0
17136656,3
17136676,6
17136686,4
17136758,5
17136834,2
17137656,8
17138793,7
17139010,1
17139208,0
17140656,3
17140676,6
17140686,4
17140762,5
17140824,2
17141655,8
17142791,7
17142989,1
17143208,0
17144656,3
17144679,6
17144689,4
17144761,5
17144839,2
17145657,8
17146793,7
17146991,1
17147209,0
17148656,3
17148676,6
17148686,4
17148758,5
17148820,2
17149655,8
17150794,7
17150991,1
17151209,0
17152656,3
17152676,6
17152686,4
17152758,5
17152835,2
17153667,8
17154793,7
17154991,1
17155208,0
17156656,3
17156677,6
17156686,4
17156758,5
17156820,2
17157674,8
17158791,7
17158989,1
17159208,0
17160656,3
17160676,6
17160686,4
17160758,5
17160836,2
17161656,8
17162793,7
17162991,1
17163208,0
17164665,3
17164685,6
17164695,4
17164767,5
17164829,2
17165655,8
17166793,7
17166991,1
17167209,0
17168656,3
17168676,6
17168686,4
17168758,5
17168836,2
17169657,8
17170793,7
17171030,1
17171208,0
17172656,3
17172676,6
17172686,4
17172758,5
17172820,2
17173655,8
17174790,7
17174989,1
17175208,0
17176656,3
17176677,6
17176686,4
17176758,5
17176835,2
17177672,8
17178793,7
17178991,1
17179209,0
17180656,3
17180676,6
17180686,4
17180758,5
17180835,2
17181656,8
17182793,7
17183008,1
17183208,0
17184656,3
17184676,6
17184686,4
17184762,5
17184824,2
17185655,8
17186793,7
17186991,1
17187208,0
17188656,3
17188676,6
17188686,4
17188758,5
17188835,2
17189669,8
17190780,7
17190991,1
17191208,0
17192663,3
17192683,6
17192693,4
17192765,5
17192827,2
17193655,8
17194790,7
