timestamp,xtime,event
18296671,92,84
18296830,47,81
18298425,102,82
18298538,19,86
18298571,16,85
18301336,43,88
18301424,37,83
18301495,98,87
18303218,240,80
18304671,21,84
18304830,47,81
18306426,925,82
18307363,181,86
18307558,24,85
18309336,46,88
18309432,44,83
18309486,106,87
18311216,189,80
18312671,96,84
18312830,47,81
18314426,490,82
18314928,182,86
18315124,28,85
18317336,44,88
18317424,37,83
18317495,103,87
18319216,196,80
18320671,92,84
18320830,47,81
18322436,706,82
18323154,176,86
18323344,24,85
18325336,44,88
18325424,37,83
18325495,103,87
18327216,183,80
18328671,92,84
18328830,47,81
18330426,96,82
18330534,19,86
18330566,16,85
18333336,43,88
18333424,37,83
18333495,98,87
18335216,212,80
18336683,23,84
18336838,47,81
18338426,1192,82
18339629,176,86
18339819,25,85
18341339,47,88
18341426,36,83
18341499,104,87
18343216,203,80
18344674,97,84
18344830,48,81
18346425,724,82
18347161,176,86
18347351,26,85
18349347,73,40
18349435,46,83
18349491,35,72
18349538,102,87
18349850,145,88
18351216,185,80
18352672,92,84
18352830,47,81
18354426,96,82
18354534,19,86
18354567,15,85
18357347,44,88
18357429,35,83
18357503,99,87
18359216,212,80
18360683,20,84
18360832,47,81
18362426,479,82
18362916,177,86
18363107,25,85
18365348,71,40
18365434,43,83
18365487,182,72
18365681,104,87
18366097,36,88
18367216,196,80
18368672,92,84
18368830,47,81
18370425,700,82
18371137,176,86
18371327,24,85
18373354,47,88
18373437,45,83
18373492,107,87
18375216,181,80
18376671,92,84
18376830,47,81
18378426,96,82
18378534,19,86
18378566,16,85
18381336,43,88
18381429,37,83
18381502,98,87
18383216,214,80
18384671,21,84
18384830,47,81
18386426,625,82
18387062,176,86
18387252,24,85
18389336,44,88
18389424,35,83
18389495,103,87
18391216,202,80
18392671,92,84
18392830,47,81
18394430,699,82
18395140,177,86
18395330,25,85
18397338,44,88
18397424,37,83
18397495,103,87
18399216,183,80
18400671,92,84
18400830,47,81
18402426,96,82
18402534,19,86
18402566,16,85
18405336,43,88
18405424,36,83
18405495,98,87
18407216,215,80
18408671,21,84
18408830,47,81
18410426,478,82
18410915,178,86
18411107,24,85
18413336,44,88
18413424,34,83
18413495,103,87
18415216,220,80
18416671,92,84
18416830,47,81
18418425,710,82
18419146,176,86
18419336,25,85
18421336,44,88
18421430,37,83
18421503,112,87
18423216,183,80
18424671,90,84
18424830,47,81
18426426,479,82
18426916,176,86
18427106,24,85
18429336,44,88
18429424,36,83
18429495,103,87
18431235,171,80
18432680,90,84
18432830,47,81
18434426,96,82
18434534,19,86
18434566,16,85
18437336,43,88
18437424,36,83
18437495,98,87
18439218,242,80
18440672,21,84
18440830,47,81
18442424,848,82
18443284,167,86
18443465,33,85
18445347,46,88
18445431,35,83
18445504,112,87
18447216,183,80
18448672,90,84
18448830,47,81
18450425,479,82
18450915,176,86
18451105,25,85
18453348,45,88
18453431,47,83
18453487,106,87
18455216,165,80
18456673,90,84
18456830,47,81
18458425,108,82
18458545,19,86
18458578,15,85
18461336,43,88
18461424,37,83
18461495,119,87
18463216,244,80
18464671,21,84
18464830,49,81
18466425,701,82
18467137,178,86
18467329,26,85
18469336,44,88
18469424,38,83
18469495,103,87
18471216,183,80
18472674,91,84
18472830,47,81
18474426,490,82
18474928,180,86
18475122,28,85
18477336,44,88
18477424,37,83
18477495,107,87
18479216,173,80
18480671,90,84
18480830,47,81
18482426,96,82
18482534,19,86
18482566,16,85
18485336,43,88
18485424,36,83
18485495,98,87
18487216,248,80
18488671,21,84
18488830,47,81
18490442,731,82
18491184,175,86
18491373,26,85
18493336,44,88
18493430,35,83
18493504,111,87
18495216,187,80
18496671,90,84
18496830,47,81
18498432,493,82
18498937,176,86
18499127,25,85
18501336,44,88
18501424,35,83
18501495,103,87
18503216,165,80
18504671,90,84
18504830,47,81
18506426,109,82
18506546,20,86
18506579,16,85
18509336,43,88
18509424,37,83
18509495,98,87
18511216,241,80
18512671,21,84
18512830,47,81
18514431,864,82
18515306,170,86
18515490,34,85
18517336,44,88
18517424,34,83
18517495,106,87
18519216,185,80
18520671,90,84
18520830,47,81
18522423,526,82
18522961,176,86
18523150,25,85
18525336,44,88
18525424,37,83
18525495,103,87
18527216,165,80
18528671,90,84
18528830,47,81
18530447,114,82
18530572,19,86
18530605,25,85
18533336,43,88
18533424,36,83
18533495,98,87
18535218,239,80
18536671,21,84
18536830,47,81
18538424,715,82
18539150,175,86
18539339,24,85
18541347,49,88
18541435,43,83
18541487,107,87
18543216,183,80
18544672,90,84
18544830,47,81
18546426,491,82
18546928,177,86
18547118,25,85
18549336,44,88
18549424,50,83
18549510,112,87
18551216,165,80
18552672,90,84
18552830,47,81
18554426,96,82
18554534,19,86
18554566,16,85
18557339,42,88
18557424,41,83
18557495,98,87
18559216,254,80
18560672,21,84
18560830,47,81
18562423,498,82
18562932,177,86
18563122,25,85
18565336,44,88
18565430,35,83
18565504,111,87
18567216,197,80
18568671,90,84
18568830,47,81
18570423,743,82
18571177,175,86
18571365,27,85
18573336,83,40
18573434,45,83
18573488,172,72
18573672,104,87
18575216,165,80
18576688,96,84
18576830,47,81
18578425,495,82
18578931,177,86
18579122,24,85
18581424,37,83
18581495,103,87
18583216,196,80
18584671,90,84
18584830,47,81
18586423,150,82
18586584,19,86
18586617,25,85
18589424,37,83
18589495,98,87
18591216,225,80
18592671,21,84
18592830,47,81
18594427,855,82
18595293,170,86
18595477,33,85
18597424,34,83
18597495,103,87
18599216,174,80
18600671,90,84
18600830,47,81
18602426,491,82
18602928,177,86
18603119,24,85
18605424,37,83
18605495,103,87
18607218,201,80
18608671,94,84
18608830,47,81
18610433,120,82
18610564,19,86
18610597,24,85
18613424,36,83
18613495,98,87
18615216,225,80
18616672,21,84
18616830,47,81
18618426,695,82
18619133,175,86
18619321,25,85
18621424,35,83
18621495,103,87
18623216,165,80
18624671,90,84
18624830,47,81
18626424,525,82
18626960,176,86
18627150,25,85
18629424,37,83
18629495,107,87
18631216,213,80
18632671,90,84
18632830,61,81
18634461,126,82
18634598,28,86
18634640,16,85
18637427,35,83
18637500,98,87
18639221,225,80
18640377,69,88
18640686,21,84
18640835,47,81
18642426,736,82
18643173,175,86
18643362,27,85
18645352,46,88
18645436,43,83
18645488,108,87
18647216,165,80
18648671,90,84
18648830,47,81
18650440,496,82
18650947,176,86
18651137,25,85
18653336,44,88
18653424,35,83
18653495,103,87
18655216,196,80
18656671,90,84
18656830,47,81
18658425,102,82
18658538,19,86
18658571,16,85
18661348,44,88
18661430,36,83
18661504,98,87
18663227,188,80
18664676,21,84
18664830,47,81
18666438,851,82
18667300,170,86
18667484,33,85
18669336,42,88
18669425,32,83
18669495,103,87
18671216,213,80
18672681,91,84
18672826,46,81
18674422,491,82
18674921,321,86
18675253,22,85
18677336,41,88
18677424,36,83
18677494,102,87
18679216,213,80
18680672,92,84
18680826,60,81
18682422,752,82
18683183,166,86
18683360,22,85
18685336,41,88
18685424,35,83
18685494,102,87
18687216,185,80
18688672,89,84
18688826,45,81
18690440,112,82
18690561,17,86
18690589,13,85
18693336,40,88
18693424,34,83
18693494,97,87
18695216,214,80
18696671,18,84
18696826,45,81
18698431,520,82
18698959,168,86
18699138,22,85
18701336,41,88
18701426,33,83
18701496,105,87
18703216,223,80
18704671,89,84
18704827,44,81
18706423,853,82
18707285,159,86
18707455,22,85
18709336,43,88
18709436,44,83
18709488,102,87
18711216,183,80
18712673,88,84
18712827,44,81
18714421,142,82
18714572,16,86
18714599,22,85
18717336,40,88
18717424,36,83
18717494,97,87
18719216,216,80
18720685,18,84
18720827,44,81
18722422,1237,82
18723668,165,86
18723844,22,85
18725338,41,88
18725424,33,83
18725494,102,87
18727216,213,80
18728671,89,84
18728826,45,81
18730422,749,82
18731180,166,86
18731357,22,85
18733348,44,88
18733424,36,83
18733494,102,87
18735216,187,80
18736671,89,84
18736826,45,81
18738422,668,82
18739099,166,86
18739275,23,85
18741336,41,88
18741425,36,83
18741496,102,87
18743216,167,80
18744671,89,84
18744826,45,81
18746422,141,82
18746572,17,86
18746600,22,85
18749336,40,88
18749424,35,83
18749494,97,87
18751216,243,80
18752671,18,84
18752832,44,81
18754436,755,82
18755200,166,86
18755377,24,85
18757336,41,88
18757426,34,83
18757496,103,87
18759217,183,80
18760671,89,84
18760826,45,81
18762422,521,82
18762952,168,86
18763130,23,85
18765336,41,88
18765424,36,83
18765494,102,87
18767216,167,80
18768671,89,84
18768826,45,81
18770422,139,82
18770570,17,86
18770598,22,85
18773336,40,88
18773424,36,83
18773494,97,87
18775218,250,80
18776671,18,84
18776832,43,81
18778421,758,82
18779188,166,86
18779365,29,85
18781336,41,88
18781425,33,83
18781496,102,87
18783216,185,80
18784671,89,84
18784826,45,81
18786422,523,82
18786954,167,86
18787132,22,85
18789336,41,88
18789424,34,83
18789494,102,87
18791216,167,80
18792672,92,84
18792826,45,81
18794422,142,82
18794573,17,86
18794601,22,85
18797336,40,88
18797424,39,83
18797494,97,87
18799216,243,80
18800671,18,84
18800826,45,81
18802422,892,82
18803323,168,86
18803502,22,85
18805336,41,88
18805424,33,83
18805494,102,87
18807216,190,80
18808671,89,84
18808826,45,81
18810422,522,82
18810953,168,86
18811132,22,85
18813336,41,88
18813424,36,83
18813494,102,87
18815216,170,80
18816671,89,84
18816826,45,81
18818422,94,82
18818525,48,86
18818584,14,85
18821336,40,88
18821424,35,83
18821494,97,87
18823216,244,80
18824672,18,84
18824826,45,81
18826422,748,82
18827179,166,86
18827356,22,85
18829336,41,88
18829424,33,83
18829494,102,87
18831216,185,80
18832685,89,84
18832826,45,81
18834422,523,82
18834954,167,86
18835132,23,85
18837336,41,88
18837424,35,83
18837494,102,87
18839217,182,80
18840671,89,84
18840826,45,81
18842422,142,82
18842573,16,86
18842600,22,85
18845336,83,40
18845430,35,83
18845473,187,72
18845667,97,87
18846120,34,88
18847227,227,80
18848671,18,84
18848832,44,81
18850421,750,82
18851180,166,86
18851357,22,85
18853339,41,88
18853429,37,83
18853514,101,87
18855216,189,80
18856673,88,84
18856826,45,81
18858449,501,82
18858959,168,86
18859138,22,85
18861336,41,88
18861424,36,83
18861494,102,87
18863216,167,80
18864671,89,84
18864826,45,81
18866437,112,82
18866558,16,86
18866585,14,85
18869336,40,88
18869424,35,83
18869494,97,87
18871216,236,80
18872685,18,84
18872826,45,81
18874422,490,82
18874921,168,86
18875100,22,85
18877336,41,88
18877424,33,83
18877494,102,87
18879216,194,80
18880671,89,84
18880826,45,81
18882422,861,82
18883292,159,86
18883461,32,85
18885336,41,88
18885424,36,83
18885494,102,87
18887216,167,80
18888671,89,84
18888826,45,81
18890422,94,82
18890525,17,86
18890553,13,85
18893336,40,88
18893424,36,83
18893494,97,87
18895216,243,80
18896671,18,84
