timestamp,id
16981491,7
16984417,1
16984502,8
16985421,2
16987210,0
16988660,3
16988680,6
16992418,5
16993417,4
16993494,7
16996418,1
16996506,8
16997418,2
16999210,0
17000662,3
17000686,6
17004453,5
17005434,4
17005460,7
17008432,1
17008522,8
17009436,2
17011216,0
17012676,3
17012686,6
17016432,5
17017438,4
17017464,7
17020432,1
17020522,8
17021436,2
17023218,0
17024675,3
17024685,6
17028432,5
17029437,4
17029463,7
17032432,1
17032518,8
17033436,2
17035210,0
17036669,3
17036679,6
17040432,5
17041436,4
17041462,7
17044432,1
17044518,8
17045436,2
17047227,0
17048675,3
17048685,6
17052432,5
17053436,4
17053462,7
17056432,1
17056518,8
17057436,2
17059211,0
17060675,3
17060685,6
17064432,5
17065438,4
17065464,7
17068432,1
17068532,8
17069436,2
17071214,0
17072676,3
17072686,6
17076432,5
17077436,4
17077462,7
17080432,1
17080518,8
17081438,2
17083210,0
17084675,3
17084685,6
17088432,5
17089437,4
17089463,7
17092432,1
17092518,8
17093436,2
17095215,0
17096676,3
17096686,6
17100432,5
17101437,4
17101463,7
17104432,1
17104518,8
17105421,2
17107214,0
17108631,3
17108641,6
17112432,5
17113437,4
17113463,7
17116432,1
17116518,8
17117423,2
17119210,0
17120675,3
17120685,6
17124432,5
17125415,4
17125477,7
17128432,1
17128518,8
17129448,2
17131215,0
17132675,3
17132685,6
17136432,5
17137418,4
17137480,7
17140432,1
17140518,8
17141432,2
17143214,0
17144675,3
17144685,6
17148432,5
17149432,4
17149458,7
17152432,1
17152518,8
17153448,2
17155210,0
17156675,3
17156685,6
17160432,5
17161432,4
17161458,7
17164432,1
17164518,8
17165448,2
17167214,0
17168675,3
17168685,6
17172432,5
17173432,4
17173458,7
17176432,1
17176518,8
17177428,2
17179210,0
17180675,3
17180685,6
17184432,5
17185432,4
17185458,7
17188432,1
17188518,8
17189432,2
17191211,0
17192680,3
17192704,6
17196432,5
17197432,4
17197458,7
17200432,1
17200518,8
17201432,2
17203211,0
17204675,3
17204685,6
17208432,5
17209432,4
17209458,7
17212432,1
17212518,8
17213432,2
17215217,0
17216675,3
17216685,6
17220432,5
17221432,4
17221458,7
17224432,1
17224518,8
17225448,2
17227226,0
17228675,3
17228685,6
17232432,5
17233432,4
17233458,7
17236432,1
17236518,8
17237432,2
17239217,0
17240675,3
17240685,6
17244432,5
17245432,4
17245458,7
17248432,1
17248518,8
17249447,2
17251221,0
17252675,3
17252685,6
17256432,5
17257432,4
17257458,7
17260432,1
17260518,8
17261432,2
17263210,0
17264676,3
17264686,6
17268432,5
17269432,4
17269458,7
17272432,1
17272518,8
17273449,2
17275223,0
17276675,3
17276685,6
17280432,5
17281432,4
17281458,7
17284432,1
17284518,8
17285456,2
17287214,0
17288638,3
17288648,6
17292432,5
17293432,4
17293458,7
17296432,1
17296518,8
17297448,2
17299227,0
17300670,3
17300694,6
17304432,5
17305432,4
17305458,7
17308432,1
17308518,8
17309434,2
17311214,0
17312678,3
17312688,6
17316432,5
17317432,4
17317458,7
17320432,1
17320518,8
17321449,2
17323216,0
17324675,3
17324685,6
17328432,5
17329432,4
17329458,7
17332432,1
17332518,8
17333432,2
17335210,0
17336679,3
17336689,6
17340432,5
17341432,4
17341458,7
17344432,1
17344518,8
17345450,2
17347217,0
17348678,3
17348688,6
17352432,5
17353432,4
17353458,7
17356432,1
17356518,8
17357432,2
17359210,0
17360675,3
17360685,6
17364432,5
17365432,4
17365458,7
17368434,1
17368520,8
17369447,2
17371210,0
17372675,3
17372685,6
17376432,5
17377432,4
17377458,7
17380432,1
17380519,8
17381432,2
17383210,0
17384675,3
17384685,6
