timestamp,xtime,event
17393438,689,82
17395240,233,80
17396232,180,88
17396729,35,83
17396776,178,86
17400452,26,85
17401452,89,84
17401552,103,87
17404456,47,81
17404540,43,88
17405450,592,82
17407231,230,80
17408712,40,83
17408764,181,86
17412452,26,85
17413452,88,84
17413552,101,87
17416452,47,81
17416536,44,88
17417471,694,82
17419232,236,80
17420710,39,83
17420761,181,86
17424452,26,85
17425452,88,84
17425552,104,87
17428452,47,81
17428536,44,88
17429453,456,82
17431238,230,80
17432710,35,83
17432757,177,86
17436452,26,85
17437452,86,84
17437549,102,87
17440452,47,81
17440536,44,88
17441468,679,82
17443225,245,80
17444709,34,83
17444755,176,86
17448456,26,85
17449454,86,84
17449551,102,87
17452457,47,81
17452541,44,88
17453439,465,82
17455225,231,80
17456709,35,83
17456756,176,86
17460456,26,85
17461452,86,84
17461549,102,87
17464456,47,81
17464540,44,88
17465450,686,82
17467231,240,80
17468670,36,83
17468717,176,86
17472456,26,85
17473452,86,84
17473549,102,87
17476452,47,81
17476536,228,72
17477450,455,82
17479225,231,80
17480709,35,83
17480756,176,86
17484468,26,85
17485452,86,84
17485549,104,87
17488457,47,81
17489469,818,82
17491228,242,80
17492709,34,83
17492755,181,86
17496456,30,85
17497452,90,84
17497553,130,87
17500457,49,81
17501446,466,82
17503225,234,80
17504709,36,83
17504757,179,86
17508456,27,85
17509454,87,84
17509552,102,87
17512456,47,81
17513452,678,82
17515243,251,80
17515845,80,88
17516715,35,83
17516762,176,86
17520452,40,85
17521452,97,84
17521560,114,87
17524452,62,81
17524550,43,88
17525453,466,82
17527227,241,80
17528716,33,83
17528761,176,86
17532452,40,85
17533452,86,84
17533549,102,87
17536434,60,81
17536530,45,88
17537466,679,82
17539235,236,80
17540710,34,83
17540756,176,86
17544443,39,85
17545452,86,84
17545549,102,87
17548434,60,81
17548530,45,88
17549451,455,82
17551225,244,80
17552715,35,83
17552762,176,86
17556457,42,85
17557454,90,84
17557555,102,87
17560452,78,81
17560541,43,88
17561454,825,82
17563227,233,80
17564715,35,83
17564762,176,86
17568452,40,85
17569452,86,84
17569549,102,87
17572475,62,81
17572573,44,88
17573452,455,82
17575225,237,80
17576715,35,83
17576762,176,86
17580452,57,85
17581452,86,84
17581549,102,87
17584452,47,81
17584536,84,88
17585472,686,82
17587230,245,80
17588714,36,83
17588762,184,86
17592452,25,85
17593452,86,84
17593549,102,87
17596452,47,81
17596536,106,88
17597452,466,82
17599225,231,80
17600729,36,83
17600776,177,86
17604452,26,85
17605454,86,84
17605552,101,87
17608452,47,81
17608539,99,88
17609441,702,82
17611227,244,80
17612672,83,83
17612767,176,86
17616452,26,85
17617452,86,84
17617549,102,87
17620452,47,81
17620536,44,88
17621450,456,82
17623229,226,80
17624681,79,83
17624769,190,86
17628447,23,85
17629448,84,84
17629540,104,87
17632445,45,81
17632520,41,88
17633448,826,82
17635245,240,80
17636704,47,83
17636761,174,86
17640446,23,85
17641445,88,84
17641541,100,87
17644445,45,81
17644520,41,88
17645445,454,82
17647225,229,80
17648719,81,83
17648810,344,86
17652446,23,85
17653445,85,84
17653539,100,87
17656445,73,81
17656527,40,88
17657449,683,82
17659228,247,80
17660704,35,83
17660750,167,86
17664446,23,85
17665445,85,84
17665539,100,87
17668445,45,81
17668519,42,88
17669444,473,82
17671226,229,80
17672704,34,83
17672748,168,86
17676446,23,85
17677445,85,84
17677539,100,87
17680445,45,81
17680519,42,88
17681447,693,82
17683225,241,80
17684697,49,83
17684755,167,86
17688446,23,85
17689445,85,84
17689539,100,87
17692445,45,81
17692519,42,88
17693444,462,82
17695225,229,80
17696721,49,83
17696780,192,86
17700446,23,85
17701445,85,84
17701539,100,87
17704445,45,81
17704519,42,88
17705449,827,82
17707225,243,80
17708732,48,83
17708791,168,86
17712446,23,85
17713445,85,84
17713539,100,87
17716445,45,81
17716519,276,72
17717445,545,82
17719225,229,80
17720702,80,83
17720793,167,86
17724446,23,85
17725445,85,84
17725539,100,87
17728445,45,81
17729436,1401,82
17731225,244,80
17732684,49,83
17732743,168,86
17736446,23,85
17737446,84,84
17737539,100,87
17740445,45,81
17741445,472,82
17743225,231,80
17744703,85,83
17744798,172,86
17748446,23,85
17749446,89,84
17749543,101,87
17752445,45,81
17753435,695,82
17755225,231,80
17756702,34,83
17756746,215,86
17758294,63,88
17760446,23,85
17761445,85,84
17761539,101,87
17764445,45,81
17764519,40,88
17765444,462,82
17767229,237,80
17768703,70,83
17768784,186,86
17772446,23,85
17773446,84,84
17773539,100,87
17776445,45,81
17776519,42,88
17777457,829,82
17779229,230,80
17780702,67,83
17780779,183,86
17784446,23,85
17785445,85,84
17785539,100,87
17788445,45,81
17788519,42,88
17789443,462,82
17791225,234,80
17792703,66,83
17792780,182,86
17796446,23,85
17797445,86,84
17797539,100,87
17800445,45,81
17800519,42,88
17801437,675,82
17803225,243,80
17804703,66,83
17804780,182,86
17808446,23,85
17809446,85,84
17809540,100,87
17812445,45,81
17812519,42,88
17813443,473,82
17815225,231,80
17816697,78,83
17816784,182,86
17820446,23,85
17821445,85,84
17821539,100,87
17824445,45,81
17824519,42,88
17825439,691,82
17827225,231,80
17828702,82,83
17828794,169,86
17832446,23,85
17833445,85,84
17833539,100,87
17836445,45,81
17836519,42,88
17837445,461,82
17839225,229,80
17840702,67,83
17840779,183,86
17844446,23,85
17845445,85,84
17845539,100,87
17848445,45,81
17848519,42,88
17849446,835,82
17851226,231,80
17852702,67,83
17852779,183,86
17856446,23,85
17857445,85,84
17857539,100,87
17860445,45,81
17860519,42,88
17861444,461,82
17863225,229,80
17864740,47,83
17864798,168,86
17868446,23,85
17869438,89,84
17869536,99,87
17872446,44,81
17872519,42,88
17873443,692,82
17875231,244,80
17876703,80,83
17876794,168,86
17880446,23,85
17881446,85,84
17881539,100,87
17884445,45,81
17884519,42,88
17885443,472,82
17887225,231,80
17888702,35,83
17888748,214,86
17892446,23,85
17893445,85,84
17893539,100,87
17896445,45,81
17896519,42,88
17897458,685,82
17899225,236,80
17900703,66,83
17900780,195,86
17904446,23,85
17905446,85,84
17905539,102,87
17908445,45,81
17908519,56,88
17909444,463,82
17911232,233,80
17912703,85,83
17912798,172,86
17916446,23,85
17917453,85,84
17917547,100,87
17920445,45,81
17920519,42,88
17921444,827,82
17923229,230,80
17924723,49,83
17924782,168,86
17928446,23,85
17929445,85,84
17929539,100,87
17932445,45,81
17932519,42,88
17933443,462,82
17935234,229,80
17936702,80,83
17936793,168,86
17940446,23,85
17941445,85,84
17941539,100,87
17944445,45,81
17944519,42,88
17945455,684,82
17947226,243,80
17948702,67,83
17948779,183,86
17952446,23,85
17953446,84,84
17953539,100,87
17956446,44,81
17956519,42,88
17957444,473,82
17959225,235,80
17960702,33,83
17960746,215,86
17964446,23,85
17965445,85,84
17965539,100,87
17968445,45,81
17968519,228,72
17969445,692,82
17971228,239,80
17972704,32,83
17972747,219,86
17976446,23,85
17977445,89,84
17977543,100,87
17980445,49,81
17981453,462,82
17983225,229,80
17984702,81,83
17984794,168,86
17988446,23,85
17989445,85,84
17989539,100,87
17992445,45,81
17993438,831,82
17995225,231,80
17996703,34,83
17996748,215,86
18000446,23,85
18001445,85,84
18001539,113,87
18004445,47,81
18005443,464,82
18007227,236,80
18008708,69,83
18008787,186,86
18012446,24,85
18013445,90,84
18013544,100,87
18016445,69,81
18017450,694,82
18019037,74,88
18019234,240,80
18020709,66,83
18020786,182,86
18024446,23,85
18025445,85,84
18025539,101,87
18028445,45,81
18028519,40,88
18029443,472,82
18031225,229,80
18032702,81,83
18032794,168,86
18036446,23,85
18037445,85,84
18037539,100,87
18040445,45,81
18040519,42,88
18041443,692,82
18043225,235,80
18044665,34,83
18044710,222,86
18048446,23,85
18049445,85,84
18049539,100,87
18052445,45,81
18052519,42,88
18053444,462,82
18055225,229,80
18056702,35,83
18056748,215,86
18060446,23,85
18061445,85,84
18061539,100,87
18064445,45,81
18064519,42,88
18065457,830,82
18067225,232,80
18068702,35,83
18068748,213,86
18072446,23,85
18073445,85,84
18073539,100,87
18076445,45,81
18076519,41,88
18077443,474,82
18079228,232,80
18080702,67,83
18080779,183,86
18084446,23,85
18085445,85,84
18085539,100,87
18088445,45,81
18088519,42,88
18089447,690,82
18091225,243,80
18092702,33,83
18092746,215,86
18096446,23,85
18097445,85,84
18097539,100,87
18100445,45,81
18100519,42,88
18101443,472,82
18103225,243,80
18104703,33,83
18104747,214,86
18108446,23,85
18109453,85,84
18109547,100,87
18112445,45,81
18112519,43,88
18113456,770,82
18115225,236,80
18116702,67,83
18116780,182,86
18120446,23,85
18121445,85,84
18121539,100,87
18124445,45,81
18124519,42,88
18125445,461,82
18127225,229,80
18128702,67,83
18128779,183,86
18132446,23,85
18133445,85,84
18133539,100,87
18136445,45,81
18136519,42,88
18137456,1529,82
18139225,230,80
18140702,66,83
18140778,183,86
18144446,23,85
18145445,85,84
18145539,100,87
18148445,45,81
18148519,42,88
18149444,462,82
18151225,236,80
18152702,33,83
18152746,215,86
18156446,23,85
18157445,85,84
18157539,100,87
18160445,45,81
18160519,42,88
18161443,692,82
18163225,240,80
18164702,35,83
18164748,215,86
18168446,23,85
18169445,85,84
18169539,100,87
18172445,45,81
18172519,42,88
18173443,473,82
18175238,232,80
18176702,66,83
18176778,183,86
18180446,23,85
18181445,85,84
18181539,102,87
18184445,45,81
18184519,42,88
18185460,695,82
18187225,232,80
18188702,35,83
18188748,214,86
18192446,23,85
18193446,84,84
18193539,100,87
18196445,45,81
18196519,42,88
18197444,462,82
18199225,229,80
18200703,34,83
18200748,214,86
18204446,23,85
18205445,85,84
18205539,100,87
18208446,44,81
18208519,42,88
18209444,828,82
18211225,231,80
18212704,49,83
18212763,168,86
18216446,23,85
18217445,85,84
18217539,100,87
18220445,49,81
18220523,279,72
18221444,474,82
18223225,234,80
18224702,35,83
18224748,214,86
18228445,24,85
18229445,89,84
18229542,101,87
18232445,45,81
18233436,699,82
18235225,243,80
18236702,67,83
18236779,183,86
18240446,23,85
18241445,85,84
18241539,103,87
18244445,45,81
18245443,473,82
18247225,229,80
18248702,35,83
18248748,168,86
18252446,23,85
18253446,84,84
18253539,100,87
18256446,44,81
18257435,695,82
18259234,229,80
18260702,35,83
18260748,215,86
18264446,23,85
18265445,85,84
18265539,100,87
18268445,45,81
18269443,462,82
18271226,233,80
18272702,34,83
18272746,216,86
18276446,23,85
18277335,80,88
18277443,85,84
18277536,101,87
18280445,45,81
18280519,40,88
18281455,829,82
18283225,235,80
18284703,71,83
18284784,187,86
18288446,23,85
18289445,85,84
18289539,100,87
18292445,45,81
18292519,42,88
18293444,462,82
18295225,229,80
18296703,34,83
18296748,213,86
18300446,23,85
18301445,85,84
18301539,100,87
18304445,45,81
18304519,42,88
18305438,675,82
18307226,240,80
18308671,41,83
18308722,218,86
18312446,23,85
18313445,85,84
18313539,100,87
18316445,45,81
18316519,42,88
18317443,472,82
18319225,229,80
18320702,33,83
18320746,214,86
18324446,23,85
18325445,85,84
18325539,100,87
18328445,45,81
18328519,42,88
18329458,694,82
18331225,236,80
18332702,35,83
18332748,214,86
18336446,23,85
18337445,85,84
18337539,100,87
18340445,45,81
18340519,42,88
18341443,463,82
18343225,231,80
18344702,35,83
18344748,215,86
18348446,23,85
18349445,85,84
18349539,100,87
18352446,44,81
18352519,42,88
18353457,829,82
18355226,231,80
18356702,33,83
18356746,215,86
18360446,23,85
18361445,85,84
18361539,100,87
18364445,45,81
18364519,72,72
18365443,463,82
18367225,229,80
18368702,67,83
18368779,183,86
18372446,23,85
18373445,85,84
18373539,100,87
18376445,45,81
18377449,694,82
18379226,243,80
18380703,40,83
18380753,219,86
18384446,24,85
18385445,86,84
18385540,101,87
18388445,46,81
18389446,486,82
18391225,237,80
18392664,39,83
18392713,218,86
18396446,23,85
18397445,99,84
18397552,101,87
18400445,45,81
18401435,695,82
18403232,201,80
18403600,178,88
18404703,34,83
18404748,214,86
18408446,23,85
18409445,85,84
18409539,101,87
18412445,45,81
18412519,40,88
18413444,60,82
18415225,270,80
18416704,80,83
18416795,17,86
18420446,14,85
18421445,28,84
18421482,86,87
18424445,45,81
18424519,40,88
18425445,469,82
18427225,231,80
18428702,32,83
18428745,215,86
18432446,23,85
18433445,85,84
18433539,100,87
18436445,45,81
18436519,42,88
18437443,813,82
18439225,234,80
18440663,34,83
18440707,215,86
18444446,23,85
18445445,85,84
18445539,100,87
18448445,45,81
18448519,42,88
18449438,469,82
18451225,207,80
18452702,36,83
18452749,215,86
18456446,24,85
18457447,86,84
18457542,269,87
18460445,51,81
18460526,100,88
18461444,76,82
18463225,267,80
18464702,35,83
18464748,16,86
18468446,14,85
18469448,32,84
18469488,86,87
18472445,46,81
18472521,97,88
18473435,697,82
18475225,231,80
18476702,66,83
18476779,187,86
18480446,24,85
18481445,86,84
18481540,101,87
18484446,46,81
18484522,259,72
18485445,462,82
18487225,229,80
18488702,35,83
18488748,230,86
18492446,23,85
18493445,85,84
18493539,103,87
18496445,46,81
18497441,695,82
18499225,210,80
18500703,80,83
18500794,168,86
18504446,23,85
18505445,85,84
18505539,113,87
18508445,48,81
18509447,144,82
18511225,264,80
18512704,90,83
18512804,17,86
18516446,14,85
18517445,28,84
18517482,89,87
18520445,46,81
18521435,471,82
18523225,243,80
18524702,33,83
18524746,218,86
18528446,24,85
18529445,86,84
18529540,100,87
18532445,46,81
18533445,853,82
18535231,236,80
18536704,65,83
18536780,187,86
18540446,23,85
18541269,163,40
18541441,89,84
18541539,34,88
18541581,113,87
18544445,46,81
18544520,98,88
18545437,476,82
18547225,206,80
18548702,35,83
18548748,214,86
18552446,23,85
18553445,85,84
18553539,100,87
18556445,46,81
18556521,98,88
18557452,61,82
18559225,263,80
18560703,39,83
18560753,48,86
18564446,14,85
18565445,28,84
18565482,85,87
18568447,50,81
18568526,97,88
18569444,687,82
18571225,231,80
18572702,33,83
18572746,215,86
18576446,23,85
18577445,85,84
18577539,100,87
18580445,46,81
18580521,98,88
18581443,1155,82
18583225,230,80
18584702,35,83
18584748,214,86
18588446,23,85
18589445,85,84
18589539,100,87
18592446,45,81
18592521,99,88
18593436,927,82
18595225,210,80
18596703,66,83
18596780,182,86
18600446,23,85
18601445,85,84
18601539,104,87
18604445,46,81
18604521,98,88
18605444,72,82
18607225,261,80
18608704,70,83
18608785,30,86
18612446,14,85
18613445,28,84
18613482,85,87
18616445,46,81
18616521,97,88
18617444,870,82
18619225,232,80
18620702,33,83
18620746,214,86
18624446,23,85
18625445,85,84
18625539,100,87
18628445,46,81
18628521,99,88
18629444,503,82
18631230,233,80
18632703,35,83
18632749,223,86
18636446,23,85
18637445,85,84
18637539,100,87
18640445,46,81
18640521,98,88
18641444,734,82
18643225,201,80
18644702,80,83
18644793,168,86
18648446,23,85
18649445,85,84
18649539,100,87
18652445,46,81
18652521,98,88
18653444,61,82
18655225,270,80
18656706,38,83
18656754,21,86
18660445,15,85
18661445,32,84
18661485,86,87
18664445,46,81
18664521,97,88
18665444,734,82
18667225,240,80
18668702,33,83
18668746,215,86
18672446,23,85
18673445,85,84
18673539,100,87
18676445,46,81
18676521,99,88
18677443,513,82
18679225,229,80
18680702,46,83
18680758,215,86
18684446,23,85
18685445,85,84
18685539,100,87
18688445,46,81
18688521,98,88
18689440,870,82
18691225,206,80
18692694,52,83
18692755,214,86
18696446,23,85
18697445,85,84
18697539,100,87
18700445,46,81
18700521,99,88
18701443,61,82
18703225,261,80
18704712,37,83
18704760,16,86
18708446,14,85
18709456,28,84
18709493,85,87
18712445,46,81
18712521,97,88
18713445,734,82
18715225,235,80
18716703,33,83
18716747,222,86
18720446,23,85
18721445,85,84
18721539,104,87
18724445,46,81
18724521,103,88
18725444,515,82
18727228,233,80
18728703,39,83
18728752,219,86
18732446,23,85
18733445,85,84
18733539,104,87
18736445,46,81
18736521,98,88
18737444,726,82
18739225,214,80
18740703,35,83
18740749,221,86
18744446,23,85
18745445,85,84
18745539,100,87
18748445,46,81
18748521,226,72
18749444,71,82
18750814,97,88
18751225,259,80
18752702,35,83
18752748,16,86
18756446,14,85
18757445,28,84
18757482,87,87
18760445,46,81
18760521,96,88
18761444,646,82
18763225,236,80
18764702,33,83
18764746,215,86
18768446,23,85
18769445,85,84
18769539,100,87
18772445,46,81
18772521,98,88
18773444,495,82
18775225,229,80
18776702,34,83
18776746,216,86
18780446,23,85
18781445,85,84
18781539,100,87
18784445,46,81
18784521,98,88
18785445,725,82
18787225,205,80
18788703,33,83
18788747,215,86
18792446,23,85
18793445,85,84
18793539,100,87
18796445,46,81
18796521,98,88
18797443,61,82
18799225,261,80
18800704,34,83
18800749,48,86
18804446,14,85
18805445,28,84
18805482,86,87
18808451,46,81
18808527,97,88
18809445,726,82
18811225,244,80
18812702,32,83
18812745,199,86
18816446,23,85
18817446,84,84
18817539,100,87
18820445,46,81
18820521,98,88
18821444,506,82
18823225,229,80
18824702,34,83
18824746,215,86
18828446,23,85
18829445,85,84
18829539,100,87
18832445,46,81
18832521,98,88
18833444,862,82
18835225,209,80
18836704,34,83
18836749,217,86
18840446,23,85
18841445,85,84
18841539,100,87
18844445,46,81
18844521,98,88
18845444,61,82
18847225,259,80
18848704,33,83
18848748,16,86
18852446,27,85
18853445,28,84
18853482,85,87
18856445,46,81
18856534,98,88
18857445,725,82
18859225,232,80
18860703,65,83
18860778,183,86
18864446,23,85
18865445,85,84
18865539,100,87
18868445,46,81
18868521,99,88
18869443,495,82
18871225,234,80
18872702,35,83
18872748,215,86
18876446,23,85
18877445,85,84
18877539,100,87
18880445,46,81
18880521,98,88
18881444,726,82
18883236,208,80
18884702,34,83
18884746,215,86
18888446,27,85
18889445,89,84
18889543,100,87
18892445,46,81
18892521,98,88
18893443,71,82
18895225,261,80
18896704,34,83
18896749,17,86
18900446,14,85
18901445,28,84
18901482,86,87
18904445,46,81
18904521,97,88
18905444,861,82
18907228,242,80
18908705,36,83
18908752,168,86
18912446,23,85
18913445,85,84
18913539,102,87
18916445,46,81
18916521,99,88
18917444,577,82
18919225,200,80
18920702,37,83
18920750,218,86
18924446,23,85
18925445,85,84
18925539,100,87
18928445,46,81
18928521,98,88
18929444,76,82
18931225,264,80
18932702,35,83
18932748,16,86
18936446,14,85
18937445,28,84
18937482,88,87
18940445,46,81
18940521,97,88
18941443,710,82
18943225,229,80
18944702,33,83
18944746,214,86
18948446,23,85
18949445,85,84
18949539,100,87
18952445,46,81
18952521,225,72
18953445,723,82
18955225,240,80
18956702,35,83
18956748,215,86
18960446,23,85
18961445,85,84
18961539,100,87
18964446,45,81
18965443,506,82
18967225,200,80
18968702,35,83
18968748,214,86
18972446,23,85
18973446,84,84
18973539,100,87
18976446,45,81
18977449,69,82
18979225,268,80
18980704,34,83
18980749,17,86
18982811,175,88
18984446,14,85
18985445,28,84
18985482,87,87
18988445,46,81
18988521,108,88
18989449,1559,82
18991225,233,80
18992702,33,83
18992746,215,86
18996446,23,85
18997445,85,84
18997539,100,87
19000446,45,81
19000521,99,88
19001444,764,82
19003233,235,80
19004703,34,83
19004748,215,86
19008442,23,85
19009445,85,84
19009538,114,87
19012446,48,81
19012523,109,88
19013443,497,82
19015242,207,80
19016703,35,83
19016749,225,86
19020446,28,85
19021445,90,84
19021544,100,87
19024445,46,81
19024520,102,88
19025444,80,82
19027225,273,80
19028703,35,83
19028749,16,86
19032446,14,85
19033445,28,84
19033482,85,87
19036445,46,81
19036521,97,88
19037443,721,82
19039225,229,80
19040702,32,83
19040745,215,86
19044446,23,85
19045445,85,84
19045539,100,87
19048445,46,81
19048520,103,88
19049444,884,82
19051225,235,80
19052702,35,83
19052748,215,86
19056446,23,85
19057445,85,84
19057539,100,87
19060446,45,81
19060521,98,88
19061444,495,82
19063225,200,80
19064702,35,83
19064748,215,86
19068446,23,85
19069445,85,84
19069539,100,87
19072445,46,81
19072521,99,88
19073444,77,82
19075225,265,80
19076702,35,83
19076748,16,86
19080446,14,85
19081445,28,84
19081482,85,87
19084445,46,81
19084521,97,88
19085443,710,82
19087225,234,80
19088702,32,83
19088745,168,86
19092446,23,85
19093445,85,84
19093539,100,87
19096445,46,81
19096521,98,88
19097435,727,82
19099225,210,80
19100703,32,83
19100746,168,86
19104446,23,85
19105446,85,84
19105539,101,87
19108445,46,81
19108521,107,88
19109444,71,82
19111225,259,80
19112702,35,83
19112748,16,86
19116446,14,85
19117446,28,84
19117483,85,87
19120445,46,81
19120521,97,88
19121444,657,82
19123229,231,80
19124702,32,83
19124744,168,86
19128446,23,85
19129445,85,84
19129539,100,87
19132445,46,81
19132521,98,88
19133443,710,82
19135225,200,80
19136703,35,83
19136749,214,86
19140446,23,85
19141445,85,84
19141539,100,87
19144445,46,81
19144521,117,88
19145444,76,82
19147225,261,80
19148673,34,83
19148718,17,86
19152446,14,85
19153445,28,84
19153482,85,87
19156446,45,81
19156521,116,88
19157444,494,82
19159225,238,80
19160702,33,83
19160746,215,86
19164446,23,85
19165453,85,84
19165547,100,87
19168445,46,81
19168521,98,88
19169447,725,82
19171225,240,80
19172702,35,83
19172748,214,86
19176446,23,85
19177445,85,84
19177539,100,87
19180445,46,81
19180521,98,88
19181444,505,82
19183225,200,80
19184702,35,83
19184748,215,86
19188446,34,85
19189445,85,84
19189539,100,87
19192445,46,81
19192521,213,72
19193444,73,82
19194472,83,88
19195225,266,80
19196704,34,83
19196749,17,86
19200446,14,85
19201445,28,84
19201482,87,87
19204445,50,81
19204524,101,88
19205454,865,82
19207236,233,80
19208704,36,83
19208751,167,86
19212446,23,85
19213445,85,84
19213539,100,87
19216445,46,81
19216521,98,88
19217444,726,82
19219225,238,80
19220702,35,83
19220748,214,86
19224446,23,85
19225445,85,84
19225539,100,87
19228445,46,81
19228521,98,88
19229443,495,82
19231235,205,80
19232702,33,83
19232746,215,86
19236446,23,85
19237445,85,84
19237539,100,87
19240445,46,81
19240521,99,88
19241444,76,82
19243225,270,80
19244702,34,83
19244746,17,86
19248446,14,85
19249446,28,84
19249483,88,87
19252445,46,81
19252521,97,88
19253452,720,82
19255225,229,80
19256702,32,83
19256745,213,86
19260446,23,85
19261445,85,84
19261539,100,87
19264445,46,81
19264521,99,88
19265444,862,82
19267226,231,80
19268704,34,83
19268749,199,86
19272445,24,85
19273445,85,84
19273539,100,87
19276445,46,81
19276521,98,88
19277443,495,82
19279225,200,80
19280702,35,83
19280748,199,86
19284446,23,85
19285445,85,84
19285539,100,87
19288451,46,81
19288527,99,88
19289444,76,82
19291232,263,80
19292702,34,83
19292746,17,86
19296446,14,85
19297446,28,84
19297483,86,87
19300445,46,81
19300521,98,88
19301444,708,82
19303229,244,80
19304703,31,83
19304745,168,86
19308446,23,85
19309447,85,84
19309541,100,87
19312445,46,81
