t,y
1202512.8571428563,63432.0
1212508.8571428563,63432.0
1212508.8571428563,64127.0
1222508.8571428563,64127.0
1222508.8571428563,64792.0
1232508.8571428563,64792.0
1232508.8571428563,64853.0
1242514.8571428563,64853.0
1242514.8571428563,67776.0
1252508.8571428563,67776.0
1252508.8571428563,68289.0
1262515.8571428563,68289.0
1262515.8571428563,71269.0
1272508.8571428563,71269.0
1272508.8571428563,71337.0
1282508.8571428563,71337.0
1282508.8571428563,71852.0
1292512.8571428563,71852.0
1292512.8571428563,72386.0
1302508.8571428563,72386.0
1302508.8571428563,75467.0
1312508.8571428563,75467.0
1312508.8571428563,75981.0
1322514.8571428563,75981.0
1322514.8571428563,78945.0
1332508.8571428563,78945.0
1332508.8571428563,79004.0
1342508.8571428563,79004.0
1342508.8571428563,79507.0
1352512.8571428563,79507.0
1352512.8571428563,82469.0
1362508.8571428563,82469.0
1362508.8571428563,83169.0
1372508.8571428563,83169.0
1372508.8571428563,83229.0
1382508.8571428563,83229.0
1382508.8571428563,86197.0
1392508.8571428563,86197.0
1392508.8571428563,86257.0
1402515.8571428563,86257.0
1402515.8571428563,86783.0
1412508.8571428563,86783.0
1412508.8571428563,89738.0
1422508.8571428563,89738.0
1422508.8571428563,92634.0
1432508.8571428563,92634.0
1432508.8571428563,93174.0
1442508.8571428563,93174.0
1442508.8571428563,93904.0
1452508.8571428563,93904.0
1452508.8571428563,96830.0
1462508.8571428563,96830.0
1462508.8571428563,97345.0
1472512.8571428563,97345.0
1472512.8571428563,97425.0
1482512.8571428563,97425.0
1482512.8571428563,100359.0
1492514.8571428563,100359.0
1492514.8571428563,100419.0
1502512.8571428563,100419.0
1502512.8571428563,100962.0
1512508.8571428563,100962.0
1512508.8571428563,101489.0
1522508.8571428563,101489.0
1522508.8571428563,104693.0
1532508.8571428563,104693.0
1532508.8571428563,104763.0
1542508.8571428563,104763.0
1542508.8571428563,107695.0
1552508.8571428563,107695.0
1552508.8571428563,108959.0
1562508.8571428563,108959.0
1562508.8571428563,111963.0
1572508.8571428563,111963.0
1572508.8571428563,112023.0
1582508.8571428563,112023.0
1582508.8571428563,112557.0
1592515.8571428563,112557.0
1592515.8571428563,112618.0
1602508.8571428563,112618.0
1602508.8571428563,113322.0
1612508.8571428563,113322.0
1612508.8571428563,113854.0
1622508.8571428563,113854.0
1622508.8571428563,116817.0
1632508.8571428563,116817.0
1632508.8571428563,116876.0
1642508.8571428563,116876.0
1642508.8571428563,117398.0
1652512.8571428563,117398.0
1652512.8571428563,120406.0
1662508.8571428563,120406.0
1662508.8571428563,121100.0
1672508.8571428563,121100.0
1672508.8571428563,121169.0
1682512.8571428563,121169.0
1682512.8571428563,124153.0
1692514.8571428563,124153.0
1692514.8571428563,124213.0
1702512.8571428563,124213.0
1702512.8571428563,124735.0
1712512.8571428563,124735.0
1712512.8571428563,127691.0
1722508.8571428563,127691.0
1722508.8571428563,128205.0
1732508.8571428563,128205.0
1732508.8571428563,128273.0
1742512.8571428563,128273.0
1742512.8571428563,131432.0
1752508.8571428563,131432.0
1752508.8571428563,131492.0
1762508.8571428563,131492.0
1762508.8571428563,134540.0
1772551.8571428563,134540.0
1772551.8571428563,135061.0
1782512.8571428563,135061.0
1782512.8571428563,135583.0
1792515.8571428563,135583.0
1792515.8571428563,135651.0
1802512.8571428563,135651.0
1802512.8571428563,138683.0
1812508.8571428563,138683.0
1812508.8571428563,138743.0
1822512.8571428563,138743.0
1822512.8571428563,139264.0
1832508.8571428563,139264.0
1832508.8571428563,142403.0
1842508.8571428563,142403.0
1842508.8571428563,142916.0
1852508.8571428563,142916.0
1852508.8571428563,142985.0
1862512.8571428563,142985.0
1862512.8571428563,145997.0
1872514.8571428563,145997.0
1872514.8571428563,146057.0
1882508.8571428563,146057.0
1882508.8571428563,146602.0
1892512.8571428563,146602.0
1892512.8571428563,149544.0
1902508.8571428563,149544.0
1902508.8571428563,150233.0
1912508.8571428563,150233.0
1912508.8571428563,153205.0
1922508.8571428563,153205.0
1922508.8571428563,153914.0
1932508.8571428563,153914.0
1932508.8571428563,156856.0
1942508.8571428563,156856.0
1942508.8571428563,157550.0
1952512.8571428563,157550.0
1952512.8571428563,161351.0
1962508.8571428563,161351.0
1962508.8571428563,161903.0
1972514.8571428563,161903.0
1972514.8571428563,164865.0
1982508.8571428563,164865.0
1982508.8571428563,165611.0
1992508.8571428563,165611.0
1992508.8571428563,168612.0
2002508.8571428563,168612.0
2002508.8571428563,169135.0
2012512.8571428563,169135.0
2012512.8571428563,172088.0
2022508.8571428563,172088.0
2022508.8571428563,172166.0
2032508.8571428563,172166.0
2032508.8571428563,172692.0
2042508.8571428563,172692.0
2042508.8571428563,173402.0
2052514.8571428563,173402.0
2052514.8571428563,176325.0
2062508.8571428563,176325.0
2062508.8571428563,176848.0
2072512.8571428563,176848.0
2072512.8571428563,177371.0
2082508.8571428563,177371.0
2082508.8571428563,180406.0
2092508.8571428563,180406.0
2092508.8571428563,180485.0
2102512.8571428563,180485.0
2102512.8571428563,181008.0
2112508.8571428563,181008.0
2112508.8571428563,181538.0
2122508.8571428563,181538.0
2122508.8571428563,184566.0
2132514.8571428563,184566.0
2132514.8571428563,184627.0
2142508.8571428563,184627.0
2142508.8571428563,185337.0
2152512.8571428563,185337.0
2152512.8571428563,185397.0
2162508.8571428563,185397.0
2162508.8571428563,188368.0
2172508.8571428563,188368.0
2172508.8571428563,188883.0
2182508.8571428563,188883.0
2182508.8571428563,191844.0
2192512.8571428563,191844.0
2192512.8571428563,191914.0
2202508.8571428563,191914.0
2202508.8571428563,192429.0
2212508.8571428563,192429.0
2212508.8571428563,193093.0
2222512.8571428563,193093.0
2222512.8571428563,193617.0
2232514.8571428563,193617.0
2232514.8571428563,193680.0
2242508.8571428563,193680.0
2242508.8571428563,196746.0
2252512.8571428563,196746.0
2252512.8571428563,197271.0
2262508.8571428563,197271.0
2262508.8571428563,200191.0
2272508.8571428563,200191.0
2272508.8571428563,200715.0
2282508.8571428563,200715.0
2282508.8571428563,203840.0
2292508.8571428563,203840.0
2292508.8571428563,206788.0
2302508.8571428563,206788.0
2302508.8571428563,207312.0
2312515.8571428563,207312.0
2312515.8571428563,210273.0
2322508.8571428563,210273.0
2322508.8571428563,213352.0
2332508.8571428563,213352.0
2332508.8571428563,213420.0
2342512.8571428563,213420.0
2342512.8571428563,214881.0
2352508.8571428563,214881.0
2352508.8571428563,214941.0
2362508.8571428563,214941.0
2362508.8571428563,215525.0
2372508.8571428563,215525.0
2372508.8571428563,218465.0
2382508.8571428563,218465.0
2382508.8571428563,219009.0
2392515.8571428563,219009.0
2392515.8571428563,219077.0
2402512.8571428563,219077.0
2402512.8571428563,222007.0
2412508.8571428563,222007.0
2412508.8571428563,222069.0
2422512.8571428563,222069.0
2422512.8571428563,222591.0
2432508.8571428563,222591.0
2432508.8571428563,222663.0
2442508.8571428563,222663.0
2442508.8571428563,223350.0
2452508.8571428563,223350.0
2452508.8571428563,226317.0
2462512.8571428563,226317.0
2462512.8571428563,226841.0
2472514.8571428563,226841.0
2472514.8571428563,227356.0
2482508.8571428563,227356.0
2482508.8571428563,230306.0
2492512.8571428563,230306.0
2492512.8571428563,230368.0
2502508.8571428563,230368.0
2502508.8571428563,231042.0
2512508.8571428563,231042.0
2512508.8571428563,234000.0
2522508.8571428563,234000.0
2522508.8571428563,234528.0
2532508.8571428563,234528.0
2532508.8571428563,234587.0
2542512.8571428563,234587.0
2542512.8571428563,237540.0
2552515.8571428563,237540.0
2552515.8571428563,237612.0
2562512.8571428563,237612.0
2562512.8571428563,238275.0
2572512.8571428563,238275.0
2572512.8571428563,241316.0
2582508.8571428563,241316.0
2582508.8571428563,244228.0
2592508.8571428563,244228.0
2592508.8571428563,244288.0
2602512.8571428563,244288.0
2602512.8571428563,244814.0
2612512.8571428563,244814.0
2612512.8571428563,244876.0
2622508.8571428563,244876.0
2622508.8571428563,245414.0
2632508.8571428563,245414.0
2632508.8571428563,245473.0
2642512.8571428563,245473.0
2642512.8571428563,248420.0
2652514.8571428563,248420.0
2652514.8571428563,249079.0
2662508.8571428563,249079.0
2662508.8571428563,252027.0
2672512.8571428563,252027.0
2672512.8571428563,252099.0
2682512.8571428563,252099.0
2682512.8571428563,252631.0
2692512.8571428563,252631.0
2692512.8571428563,252699.0
2702512.8571428563,252699.0
2702512.8571428563,255634.0
2712508.8571428563,255634.0
2712508.8571428563,256294.0
2722508.8571428563,256294.0
2722508.8571428563,259467.0
2732515.8571428563,259467.0
2732515.8571428563,259531.0
2742508.8571428563,259531.0
2742508.8571428563,260079.0
2752512.8571428563,260079.0
2752512.8571428563,260139.0
2762512.8571428563,260139.0
2762512.8571428563,260667.0
2772508.8571428563,260667.0
2772508.8571428563,263754.0
2782508.8571428563,263754.0
2782508.8571428563,267467.0
2792551.8571428563,267467.0
2792551.8571428563,268043.0
2802508.8571428563,268043.0
2802508.8571428563,271136.0
2812508.8571428563,271136.0
2812508.8571428563,271196.0
2822512.8571428563,271196.0
2822512.8571428563,271724.0
2832508.8571428563,271724.0
2832508.8571428563,274664.0
2842514.8571428563,274664.0
2842514.8571428563,274732.0
2852512.8571428563,274732.0
2852512.8571428563,275260.0
2862508.8571428563,275260.0
2862508.8571428563,278368.0
2872508.8571428563,278368.0
2872508.8571428563,278887.0
2882508.8571428563,278887.0
2882508.8571428563,281834.0
2892512.8571428563,281834.0
2892512.8571428563,281894.0
2902512.8571428563,281894.0
2902512.8571428563,284846.0
2912512.8571428563,284846.0
2912512.8571428563,285525.0
2922508.8571428563,285525.0
2922508.8571428563,286043.0
2932514.8571428563,286043.0
2932514.8571428563,286111.0
2942512.8571428563,286111.0
2942512.8571428563,286639.0
2952508.8571428563,286639.0
2952508.8571428563,286701.0
2962508.8571428563,286701.0
2962508.8571428563,289657.0
2972512.8571428563,289657.0
2972512.8571428563,292602.0
2982508.8571428563,292602.0
2982508.8571428563,293306.0
2992508.8571428563,293306.0
2992508.8571428563,293366.0
3002512.8571428563,293366.0
3002512.8571428563,296270.0
3012508.8571428563,296270.0
3012508.8571428563,296330.0
3022512.8571428563,296330.0
3022512.8571428563,296856.0
3032514.8571428563,296856.0
3032514.8571428563,297408.0
3042508.8571428563,297408.0
3042508.8571428563,300339.0
3052512.8571428563,300339.0
3052512.8571428563,300407.0
3062508.8571428563,300407.0
3062508.8571428563,301088.0
3072508.8571428563,301088.0
3072508.8571428563,301148.0
3082508.8571428563,301148.0
3082508.8571428563,301684.0
3092512.8571428563,301684.0
3092512.8571428563,304625.0
3102508.8571428563,304625.0
3102508.8571428563,305176.0
3112514.8571428563,305176.0
3112514.8571428563,305236.0
3122508.8571428563,305236.0
3122508.8571428563,308432.0
3132508.8571428563,308432.0
3132508.8571428563,308491.0
3142512.8571428563,308491.0
3142512.8571428563,311446.0
3152512.8571428563,311446.0
3152512.8571428563,311970.0
3162508.8571428563,311970.0
3162508.8571428563,314893.0
3172508.8571428563,314893.0
3172508.8571428563,314972.0
3182508.8571428563,314972.0
3182508.8571428563,316462.0
3192514.8571428563,316462.0
3192514.8571428563,316522.0
3202508.8571428563,316522.0
3202508.8571428563,317085.0
3212508.8571428563,317085.0
3212508.8571428563,320112.0
3222508.8571428563,320112.0
3222508.8571428563,320636.0
3232508.8571428563,320636.0
3232508.8571428563,320704.0
3242512.8571428563,320704.0
3242512.8571428563,323828.0
3252508.8571428563,323828.0
3252508.8571428563,323888.0
3262512.8571428563,323888.0
3262512.8571428563,326849.0
3272512.8571428563,326849.0
3272512.8571428563,327372.0
3282514.8571428563,327372.0
3282514.8571428563,327898.0
3292508.8571428563,327898.0
3292508.8571428563,327977.0
3302512.8571428563,327977.0
3302512.8571428563,331087.0
3312508.8571428563,331087.0
3312508.8571428563,331147.0
3322551.8571428563,331147.0
3322551.8571428563,331680.0
3332508.8571428563,331680.0
3332508.8571428563,334675.0
3342508.8571428563,334675.0
3342508.8571428563,335188.0
3352512.8571428563,335188.0
3352512.8571428563,338160.0
3362512.8571428563,338160.0
3362512.8571428563,338692.0
3372514.8571428563,338692.0
3372514.8571428563,338752.0
3382508.8571428563,338752.0
3382508.8571428563,341946.0
3392508.8571428563,341946.0
3392508.8571428563,342007.0
3402508.8571428563,342007.0
3402508.8571428563,342519.0
3412508.8571428563,342519.0
3412508.8571428563,345492.0
3422512.8571428563,345492.0
3422512.8571428563,346015.0
3432508.8571428563,346015.0
3432508.8571428563,346074.0
3442512.8571428563,346074.0
3442512.8571428563,349187.0
3452515.8571428563,349187.0
3452515.8571428563,349248.0
3462508.8571428563,349248.0
3462508.8571428563,349769.0
3472508.8571428563,349769.0
3472508.8571428563,352726.0
3482508.8571428563,352726.0
3482508.8571428563,353271.0
3492508.8571428563,353271.0
3492508.8571428563,353331.0
3502512.8571428563,353331.0
3502512.8571428563,356444.0
3512512.8571428563,356444.0
3512512.8571428563,356506.0
3522508.8571428563,356506.0
3522508.8571428563,357165.0
3532508.8571428563,357165.0
3532508.8571428563,357224.0
3542512.8571428563,357224.0
3542512.8571428563,357757.0
3552514.8571428563,357757.0
3552514.8571428563,360686.0
3562508.8571428563,360686.0
3562508.8571428563,363808.0
3572512.8571428563,363808.0
3572512.8571428563,365114.0
