timestamp,id
17186205,0
17191445,6
17194453,3
17195451,2
17196199,0
17197655,4
17198451,5
17204298,1
17205445,2
17205520,8
17206199,0
17206446,6
17209445,3
17212657,4
17213446,5
17215445,2
17216201,0
17219298,1
17221413,6
17222555,7
17224408,3
17225413,2
17226210,0
17227655,4
17228420,5
17230500,8
17234298,1
17235419,2
17236199,0
17236448,6
17239420,3
17242656,4
17243416,5
17245413,2
17246201,0
17249306,1
17251408,6
17254408,3
17255409,2
17255515,8
17256210,0
17257664,4
17258408,5
17264298,1
17265413,2
17266199,0
17266445,6
17269413,3
17272555,7
17272631,4
17273413,5
17275408,2
17276199,0
17279298,1
17280500,8
17281413,6
17284408,3
17285413,2
17286199,0
17287655,4
17288408,5
17294298,1
17295416,2
17296215,0
17296445,6
17299408,3
17302655,4
17303408,5
17305414,2
17305500,8
17306199,0
17309298,1
17311408,6
17314408,3
17315408,2
17316199,0
17317656,4
17318424,5
17322555,7
17324298,1
17325413,2
17326199,0
17326452,6
17329414,3
17330502,8
17332655,4
17333413,5
17335408,2
17336200,0
17339298,1
17341413,6
17344416,3
17345413,2
17346199,0
17347656,4
17348408,5
17354298,1
17355408,2
17355500,8
17356199,0
17356465,6
17359408,3
17362655,4
17363408,5
17365413,2
17366199,0
17369298,1
17371408,6
17372555,7
17374408,3
17375408,2
17376210,0
17377656,4
17378408,5
17380500,8
17384298,1
17385413,2
17386201,0
17386445,6
17389413,3
17392656,4
17393415,5
17395408,2
17396199,0
17399298,1
17401413,6
17404408,3
17405413,2
17405500,8
17406199,0
17407655,4
17408408,5
17414298,1
17415408,2
17416199,0
17416468,6
17419408,3
17422555,7
17422631,4
17423408,5
17425413,2
17426199,0
17429298,1
17430502,8
17431410,6
17434416,3
17435408,2
17436199,0
17437668,4
17438427,5
17444298,1
17445413,2
17446199,0
17446449,6
17449413,3
17452671,4
17453413,5
17455416,2
17455500,8
17456199,0
17459298,1
17461413,6
17464416,3
17465415,2
17466199,0
17467656,4
17468408,5
17472555,7
17474298,1
17475408,2
17476206,0
17476467,6
17479408,3
17480500,8
17482655,4
17483420,5
17485415,2
17486199,0
17489298,1
17491408,6
17494418,3
17495408,2
17496210,0
17497656,4
17498410,5
17504298,1
17505413,2
17505500,8
17506213,0
17506453,6
17509413,3
17512655,4
17513413,5
17515408,2
17516199,0
17519298,1
17521413,6
17522555,7
17524416,3
17525413,2
17526199,0
17527656,4
17528408,5
17530500,8
17534298,1
17535408,2
17536200,0
17536446,6
17539408,3
17542655,4
17543450,5
17545413,2
17546199,0
17549298,1
17551422,6
17554408,3
17555409,2
17555500,8
17556203,0
17557621,4
17558408,5
17564298,1
17565413,2
17566199,0
17566456,6
17569413,3
17572555,7
17572631,4
17573413,5
17575408,2
17576199,0
17579298,1
17580500,8
17581413,6
17584420,3
17585413,2
17586199,0
17587656,4
17588408,5
17594298,1
17595418,2
17596199,0
17596461,6
17599408,3
17602655,4
17603408,5
17605413,2
17605500,8
17606199,0
17609300,1
17611408,6
17614408,3
17615408,2
17616210,0
17617667,4
17618418,5
17622555,7
17624298,1
17625413,2
17626200,0
17626445,6
17629413,3
17630500,8
17632655,4
17633413,5
17635408,2
17636199,0
17639298,1
17641413,6
17644408,3
17645415,2
17646199,0
17647655,4
17648408,5
17654298,1
17655416,2
17655500,8
17656202,0
17656446,6
17659408,3
17662656,4
17663416,5
17665413,2
17666199,0
17669298,1
17671408,6
17672555,7
17674408,3
17675408,2
17676199,0
17677656,4
17678408,5
17680501,8
17684298,1
17685413,2
17686200,0
17686455,6
17689413,3
17692656,4
17693415,5
17695418,2
17696199,0
17699298,1
17701413,6
17704408,3
17705413,2
17705500,8
17706219,0
17707666,4
17708408,5
17714298,1
17715416,2
17716199,0
17716464,6
17719408,3
17722555,7
17722631,4
17723416,5
17725413,2
17726202,0
17729309,1
17730510,8
17731408,6
17734408,3
17735408,2
17736210,0
17737656,4
17738408,5
17744298,1
17745413,2
17746199,0
17746445,6
17749413,3
17752655,4
17753413,5
17755408,2
17755500,8
17756204,0
17759298,1
17761413,6
17764408,3
17765413,2
17766199,0
17767655,4
17768408,5
17772555,7
17774298,1
17775445,2
17776199,0
17776445,6
17779458,3
17780505,8
17782655,4
17783410,5
17785406,2
17786199,0
17789312,1
17791457,6
17794457,3
17795406,2
17796208,0
17797670,4
17798407,5
17804298,1
17805406,2
17805500,8
17806199,0
17806453,6
17809458,3
17812656,4
17813458,5
17815410,2
17816199,0
17819298,1
17821407,6
17822555,7
17824410,3
17825412,2
17826199,0
17827663,4
17828457,5
17830500,8
17834298,1
17835450,2
17836201,0
17836464,6
17839457,3
17842655,4
17843457,5
17845406,2
17846199,0
17849319,1
17851457,6
17854457,3
17855406,2
17855500,8
17856199,0
17857657,4
17858457,5
17864298,1
17865406,2
17866199,0
17866447,6
17869407,3
17872555,7
17872631,4
17873407,5
17875410,2
17876199,0
17879298,1
17880500,8
17881458,6
17884457,3
17885407,2
17886199,0
17887655,4
17888457,5
17894298,1
17895410,2
17896199,0
17896459,6
17899457,3
17902655,4
17903457,5
17905407,2
17905500,8
17906199,0
17909298,1
17911457,6
17914457,3
17915423,2
17916199,0
17917656,4
17918457,5
17922555,7
17924298,1
17925410,2
17926199,0
17926448,6
17929460,3
17930500,8
17932655,4
17933410,5
17935406,2
17936207,0
17939298,1
17941466,6
17944457,3
17945412,2
17946199,0
17947656,4
17948457,5
17954298,1
17955406,2
17955509,8
17956207,0
17956447,6
17959457,3
17962655,4
17963410,5
17965406,2
17966199,0
17969298,1
17971457,6
17972555,7
17974457,3
17975406,2
17976199,0
17977656,4
17978457,5
17980500,8
17984298,1
17985406,2
17986199,0
17986447,6
17989457,3
17992655,4
17993410,5
17995406,2
17996206,0
17999298,1
18001412,6
18004457,3
18005406,2
18005500,8
18006200,0
18007655,4
18008457,5
18014298,1
18015410,2
18016199,0
18016459,6
18019457,3
18022555,7
18022630,4
18023413,5
18025406,2
18026208,0
18029298,1
18030500,8
18031457,6
18034412,3
18035406,2
18036207,0
18037655,4
18038457,5
18044298,1
18045413,2
18046199,0
18046447,6
18049457,3
18052655,4
18053410,5
18055406,2
18055500,8
18056199,0
18059298,1
18061407,6
18064410,3
18065406,2
18066199,0
18067670,4
18068412,5
18072555,7
18074306,1
18075406,2
18076207,0
18076447,6
18079412,3
18080500,8
18082655,4
18083410,5
18085406,2
18086199,0
18089298,1
18091457,6
18094457,3
18095406,2
18096208,0
18097656,4
18098417,5
18104298,1
18105406,2
18105500,8
18106206,0
18106445,6
18109457,3
18112655,4
18113410,5
18115406,2
18116199,0
18119298,1
18121457,6
18122555,7
18124457,3
18125410,2
18126223,0
18127655,4
18128457,5
18130500,8
18134298,1
18135410,2
18136208,0
18136447,6
18139410,3
18142656,4
18143410,5
18145412,2
18146199,0
18149298,1
18151457,6
18154410,3
18155406,2
18155500,8
18156207,0
18157656,4
18158457,5
18164298,1
18165406,2
18166199,0
18166447,6
18169410,3
18172555,7
18172630,4
18173457,5
18175410,2
18176199,0
18179309,1
18180500,8
18181407,6
18184459,3
18185406,2
18186207,0
18187655,4
18188457,5
18194298,1
18195406,2
18196199,0
18196407,6
18199407,3
18202656,4
18203458,5
18205406,2
18205500,8
18206199,0
18209298,1
18211484,6
18214457,3
18215410,2
18216212,0
18217656,4
18218457,5
18222555,7
18224298,1
18225406,2
18226199,0
18226451,6
18229457,3
18230500,8
18232655,4
18233457,5
18235406,2
18236199,0
18239298,1
18241457,6
18244457,3
18245412,2
18246199,0
18247655,4
18248457,5
18254298,1
18255410,2
18255500,8
18256228,0
18256448,6
18259457,3
18262655,4
18263410,5
18265406,2
18266207,0
18269298,1
18271457,6
18272555,7
18274457,3
18275410,2
18276199,0
18277656,4
18278457,5
18280540,8
18284298,1
18285406,2
18286199,0
18286447,6
18289410,3
18292659,4
18293457,5
18295410,2
18296199,0
18299298,1
18301412,6
18304410,3
18305406,2
18305505,8
18306207,0
18307658,4
18308457,5
18314298,1
18315406,2
18316199,0
18316447,6
18319457,3
18322555,7
18322630,4
18323413,5
18325407,2
18326207,0
18329298,1
18330500,8
18331457,6
18334412,3
18335406,2
18336199,0
18337660,4
18338457,5
18344298,1
18345410,2
18346207,0
18346447,6
18349407,3
18352655,4
18353407,5
18355406,2
18355500,8
18356199,0
18359298,1
18361457,6
18364410,3
18365406,2
18366207,0
18367656,4
18368457,5
18372555,7
18374298,1
18375406,2
18376206,0
18376445,6
18379457,3
18380500,8
18382655,4
18383410,5
18385406,2
18386199,0
18389298,1
18391457,6
18394457,3
18395406,2
18396199,0
18397645,4
18398408,5
18404298,1
18405407,2
18405500,8
18406199,0
18406445,6
18409407,3
18412655,4
18413408,5
18415406,2
18416199,0
18419298,1
18421438,6
18422561,7
18424457,3
18425410,2
18426199,0
18427655,4
18428457,5
18430500,8
18434298,1
18435406,2
18436199,0
18436447,6
18439457,3
18442655,4
18443423,5
18445406,2
18446200,0
18449298,1
18451457,6
18454457,3
18455412,2
18455500,8
18456199,0
18457672,4
18458457,5
18464298,1
18465406,2
18466199,0
18466445,6
18469440,3
18472555,7
18472630,4
18473410,5
18475406,2
18476199,0
18479298,1
18480500,8
18481436,6
18484457,3
18485414,2
18486199,0
18487655,4
18488457,5
18494298,1
18495410,2
18496207,0
18496445,6
18499457,3
18502655,4
18503457,5
18505416,2
18505500,8
18506199,0
18509298,1
18511412,6
18514457,3
18515406,2
18516199,0
18517656,4
18518457,5
18522555,7
18524298,1
18525442,2
18526203,0
18526445,6
18529442,3
18530500,8
18532655,4
18533424,5
18535406,2
18536207,0
18539298,1
18541420,6
18544412,3
18545421,2
18546199,0
18547656,4
18548457,5
18554298,1
18555412,2
18555500,8
18556199,0
18556445,6
18559457,3
18562655,4
18563410,5
18565406,2
18566199,0
18569303,1
18571457,6
18572555,7
18574457,3
18575406,2
18576199,0
18577672,4
18578412,5
18580500,8
18584298,1
18585420,2
18586204,0
18586446,6
18589414,3
18592655,4
18593423,5
18595406,2
18596199,0
18599298,1
18601457,6
18604457,3
18605422,2
18605500,8
18606199,0
18607655,4
18608457,5
18614298,1
18615410,2
18616207,0
18616447,6
18619457,3
18622555,7
18622630,4
18623457,5
18625407,2
18626199,0
18629298,1
18630500,8
18631426,6
18634410,3
18635406,2
18636199,0
18637656,4
18638408,5
18644298,1
18645427,2
18646201,0
18646453,6
18649458,3
18652655,4
18653458,5
18655412,2
18655500,8
18656199,0
18659298,1
18661458,6
18664410,3
18665406,2
18666199,0
18667656,4
18668457,5
18672555,7
18674298,1
18675406,2
18676199,0
18676445,6
18679457,3
18680500,8
18682656,4
18683457,5
18685431,2
18686202,0
18689298,1
18691457,6
18694457,3
18695406,2
18696199,0
18697656,4
18698457,5
18704298,1
18705406,2
18705500,8
18706199,0
18706411,6
18709436,3
18712658,4
18713434,5
18715410,2
18716207,0
18719298,1
18721437,6
18722555,7
18724410,3
18725406,2
18726199,0
18727663,4
18728457,5
18730500,8
18734298,1
18735406,2
18736199,0
18736459,6
18739457,3
18742655,4
18743457,5
18745408,2
18746199,0
18749322,1
18751457,6
18754457,3
18755412,2
18755500,8
18756199,0
18757656,4
18758457,5
18764298,1
18765440,2
18766210,0
18766451,6
18769458,3
18772555,7
18772630,4
18773458,5
18775408,2
18776199,0
18779298,1
18780500,8
18781440,6
18784457,3
18785440,2
18786199,0
18787655,4
18788457,5
18794298,1
18795410,2
18796203,0
18796445,6
18799457,3
18802655,4
18803457,5
18805443,2
18805503,8
18806199,0
18809298,1
18811412,6
18814457,3
18815406,2
18816207,0
18817656,4
18818457,5
18822555,7
18824298,1
18825407,2
18826199,0
18826447,6
18829445,3
18830500,8
18832657,4
18833407,5
