timestamp,id
17068394,1
17069421,2
17071210,0
17072655,3
17072675,6
17076408,5
17077409,4
17077487,7
17080396,1
17080656,8
17081407,2
17083210,0
17084656,3
17084680,6
17088410,5
17089409,4
17089486,7
17092394,1
17092656,8
17093407,2
17095210,0
17096659,3
17096681,6
17100408,5
17101409,4
17101483,7
17104394,1
17104676,8
17105407,2
17107210,0
17108657,3
17108677,6
17112408,5
17113409,4
17113485,7
17116394,1
17116676,8
17117409,2
17119210,0
17120656,3
17120676,6
17124408,5
17125409,4
17125483,7
17128394,1
17128679,8
17129407,2
17131210,0
17132656,3
17132679,6
17136408,5
17137409,4
17137483,7
17140394,1
17140676,8
17141407,2
17143210,0
17144655,3
17144675,6
17148408,5
17149409,4
17149485,7
17152394,1
17152676,8
17153407,2
17155210,0
17156655,3
17156675,6
17160408,5
17161409,4
17161483,7
17164394,1
17164677,8
17165407,2
17167210,0
17168656,3
17168679,6
17172408,5
17173409,4
17173483,7
17176394,1
17176676,8
17177407,2
17179210,0
17180655,3
17180675,6
17184408,5
17185409,4
17185485,7
17188395,1
17188656,8
17189421,2
17191237,0
17192657,3
17192680,6
17196408,5
17197409,4
17197483,7
17200394,1
17200677,8
17201407,2
17203210,0
17204655,3
17204675,6
17208408,5
17209409,4
17209485,7
17212394,1
17212676,8
17213407,2
17215210,0
17216655,3
17216675,6
17220408,5
17221409,4
17221485,7
17224394,1
17224678,8
17225407,2
17227210,0
17228656,3
17228676,6
17232408,5
17233409,4
17233485,7
17236397,1
17236656,8
17237407,2
17239210,0
17240656,3
17240677,6
17244408,5
17245409,4
17245483,7
17248394,1
17248676,8
17249407,2
17251210,0
17252656,3
17252679,6
17256408,5
17257409,4
17257483,7
17260394,1
17260679,8
17261418,2
17263210,0
17264655,3
17264675,6
17268408,5
17269409,4
17269485,7
17272394,1
17272676,8
17273407,2
17275210,0
17276655,3
17276675,6
17280408,5
17281409,4
17281485,7
17284394,1
17284676,8
17285407,2
17287210,0
17288655,3
17288675,6
17292408,5
17293409,4
17293485,7
17296394,1
17296678,8
17297407,2
17299210,0
17300655,3
17300675,6
17304408,5
17305409,4
17305485,7
17308394,1
17308678,8
17309407,2
17311210,0
17312655,3
17312675,6
17316408,5
17317409,4
17317483,7
17320394,1
17320676,8
17321407,2
17323210,0
17324655,3
17324675,6
17328408,5
17329409,4
17329486,7
17332394,1
17332656,8
17333408,2
17335210,0
17336655,3
17336675,6
17340408,5
17341409,4
17341483,7
17344394,1
17344656,8
17345407,2
17347210,0
17348655,3
17348675,6
17352408,5
17353409,4
17353485,7
17356394,1
17356676,8
17357407,2
17359210,0
17360655,3
17360675,6
17364408,5
17365409,4
17365485,7
17368394,1
17368678,8
17369407,2
17371210,0
17372655,3
17372675,6
17376408,5
17377409,4
17377485,7
17380394,1
17380678,8
17381407,2
17383210,0
17384655,3
17384675,6
17388408,5
17389409,4
17389485,7
17392397,1
17392656,8
17393407,2
17395210,0
17396656,3
17396676,6
17400408,5
17401409,4
17401483,7
17404394,1
17404678,8
17405413,2
17407210,0
17408655,3
17408675,6
17412408,5
17413409,4
17413483,7
17416394,1
17416676,8
17417407,2
17419210,0
17420655,3
17420675,6
17424408,5
17425409,4
17425485,7
17428394,1
17428676,8
17429407,2
17431210,0
17432656,3
17432676,6
17436408,5
17437409,4
17437485,7
17440394,1
17440678,8
17441413,2
17443210,0
17444655,3
17444675,6
17448408,5
17449409,4
17449483,7
17452394,1
17452676,8
17453407,2
17455210,0
17456655,3
17456675,6
17460408,5
17461409,4
17461483,7
17464394,1
17464676,8
17465407,2
17467210,0
17468655,3
17468675,6
17472408,5
17473409,4
17473483,7
17476394,1
17476679,8
17477407,2
17479210,0
17480655,3
17480676,6
17484408,5
17485409,4
17485485,7
17488395,1
17488656,8
17489416,2
17491210,0
17492656,3
17492679,6
17496408,5
17497409,4
17497483,7
17500394,1
17500676,8
17501407,2
17503210,0
17504655,3
17504675,6
17508408,5
17509414,4
17509490,7
17512394,1
17512678,8
17513412,2
17515210,0
17516655,3
17516675,6
17520408,5
17521409,4
17521483,7
17524394,1
17524676,8
17525407,2
17527210,0
17528656,3
17528677,6
17532408,5
17533409,4
17533483,7
17536394,1
17536676,8
17537407,2
17539210,0
17540655,3
17540675,6
17544408,5
17545409,4
17545483,7
17548394,1
17548676,8
17549407,2
17551210,0
17552664,3
17552685,6
17556408,5
17557409,4
17557483,7
17560397,1
17560656,8
17561407,2
17563210,0
17564655,3
17564675,6
17568408,5
17569409,4
17569483,7
17572394,1
17572676,8
17573407,2
17575210,0
17576655,3
17576675,6
17580408,5
17581409,4
17581483,7
17584394,1
17584656,8
17585407,2
17587210,0
17588655,3
17588675,6
17592408,5
17593409,4
17593485,7
17596394,1
17596678,8
17597407,2
17599210,0
17600656,3
17600677,6
17604408,5
17605409,4
17605490,7
17608394,1
17608656,8
17609407,2
17611210,0
17612667,3
17612690,6
17616408,5
17617409,4
17617483,7
17620394,1
17620678,8
17621424,2
17623210,0
17624656,3
17624666,6
17628408,5
17629409,4
17629480,7
17632394,1
17632664,8
17633407,2
17635210,0
17636655,3
17636674,6
17640408,5
17641409,4
17641481,7
17644394,1
17644660,8
17645407,2
17647210,0
17648655,3
17648674,6
17652408,5
17653409,4
17653480,7
17656394,1
17656660,8
17657407,2
17659210,0
17660655,3
17660674,6
17664408,5
17665409,4
17665480,7
17668394,1
17668656,8
17669407,2
17671217,0
17672680,3
17672700,6
17676408,5
17677409,4
17677480,7
17680394,1
17680660,8
17681407,2
17683210,0
17684655,3
17684674,6
17688408,5
17689409,4
17689481,7
17692394,1
17692659,8
17693407,2
17695210,0
17696656,3
17696676,6
17700408,5
17701409,4
17701480,7
17704394,1
17704659,8
17705407,2
17707210,0
17708655,3
17708674,6
17712408,5
17713409,4
17713480,7
17716394,1
17716663,8
17717407,2
17719210,0
17720655,3
17720674,6
17724408,5
17725409,4
17725480,7
17728394,1
17728659,8
17729407,2
17731210,0
17732655,3
17732674,6
17736408,5
17737409,4
17737481,7
17740394,1
17740659,8
17741407,2
17743210,0
17744669,3
17744688,6
17748408,5
17749409,4
17749480,7
17752394,1
17752659,8
17753407,2
17755210,0
17756655,3
17756674,6
17760408,5
17761409,4
17761480,7
17764394,1
17764659,8
17765407,2
17767210,0
17768655,3
17768674,6
17772408,5
17773409,4
17773480,7
17776394,1
17776659,8
17777407,2
17779210,0
17780655,3
17780674,6
17784408,5
17785409,4
17785480,7
17788394,1
17788659,8
17789407,2
17791210,0
